word,word[-3],word[-2],word.isdigit,pos,all-ascii,next-word,next-word[-3],next-word[-2],next-word.isdigit,next-pos,next-next-word,next-next-word[-3],next-next-word[-2],next-next-word.isdigit,nextnextpos,prev-word,prev-word[-3],prev-word[-2],prev-word.isdigit,prev-pos,prev-prev-word,prev-prev-word[-3],prev-prev-word[-2],prev-prev-word.isdigit,prev-prev-pos,prev-iob,all-caps,capitalized,prev-all-caps,prev-capitalized,next-all-caps,next-capitalized,label
HTC,HTC,TC,False,NNP,True,One,One,ne,False,NNP,E8,E8,E8,False,NNP,Case,ase,se,False,NNP,Powerful,ful,ul,False,NNP,B-TYPE,False,True,True,True,True,True,B-BRAND
One,One,ne,False,NNP,True,E8,E8,E8,False,NNP,[END1],[END1],[END1],False,[END1],HTC,HTC,TC,False,NNP,Case,ase,se,False,NNP,B-BRAND,True,True,False,True,False,True,B-NAME
E8,E8,E8,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],One,One,ne,False,NNP,HTC,HTC,TC,False,NNP,B-NAME,True,True,True,True,True,True,I-NAME
Alkatel,tel,el,False,NN,True,minyak,yak,ak,False,NN,penumbuh,buh,uh,False,VB,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
minyak,yak,ak,False,NN,True,penumbuh,buh,uh,False,VB,rambut,but,ut,False,NN,Alkatel,tel,el,False,NN,[START1],[START1],[START1],False,[START1],B-BRAND,False,False,True,True,True,True,B-TYPE
penumbuh,buh,uh,False,VB,True,rambut,but,ut,False,NN,wak,wak,ak,False,NN,minyak,yak,ak,False,NN,Alkatel,tel,el,False,NN,B-TYPE,False,False,False,False,False,False,I-TYPE
rambut,but,ut,False,NN,True,wak,wak,ak,False,NN,doyok,yok,ok,False,VB,penumbuh,buh,uh,False,VB,minyak,yak,ak,False,NN,I-TYPE,False,False,False,False,False,False,I-TYPE
wak,wak,ak,False,NN,True,doyok,yok,ok,False,VB,[END1],[END1],[END1],False,[END1],rambut,but,ut,False,NN,penumbuh,buh,uh,False,VB,I-TYPE,False,False,False,False,False,False,B-TYPE
doyok,yok,ok,False,VB,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],wak,wak,ak,False,NN,rambut,but,ut,False,NN,B-TYPE,False,False,False,False,False,False,I-TYPE
Saint,int,nt,False,NNP,True,Costie,tie,ie,False,NNP,Original,nal,al,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Costie,tie,ie,False,NNP,True,Original,nal,al,False,NNP,"Brand,","nd,","d,",False,NNP,Saint,int,nt,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,I-BRAND
Original,nal,al,False,NNP,True,"Brand,","nd,","d,",False,NNP,Jam,Jam,am,False,NNP,Costie,tie,ie,False,NNP,Saint,int,nt,False,NNP,I-BRAND,True,True,True,True,True,True,O
"Brand,","nd,","d,",False,NNP,True,Jam,Jam,am,False,NNP,Tangan,gan,an,False,NNP,Original,nal,al,False,NNP,Costie,tie,ie,False,NNP,O,True,True,True,True,True,True,O
Jam,Jam,am,False,NNP,True,Tangan,gan,an,False,NNP,Wanita,ita,ta,False,NNP,"Brand,","nd,","d,",False,NNP,Original,nal,al,False,NNP,O,True,True,True,True,True,True,B-TYPE
Tangan,gan,an,False,NNP,True,Wanita,ita,ta,False,NNP,Body,ody,dy,False,NNP,Jam,Jam,am,False,NNP,"Brand,","nd,","d,",False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Wanita,ita,ta,False,NNP,True,Body,ody,dy,False,NNP,Gold,old,ld,False,NNP,Tangan,gan,an,False,NNP,Jam,Jam,am,False,NNP,I-TYPE,True,True,True,True,True,True,B-GENDER
Body,ody,dy,False,NNP,True,Gold,old,ld,False,NNP,White,ite,te,False,NNP,Wanita,ita,ta,False,NNP,Tangan,gan,an,False,NNP,B-GENDER,True,True,True,True,True,True,O
Gold,old,ld,False,NNP,True,White,ite,te,False,NNP,[END1],[END1],[END1],False,[END1],Body,ody,dy,False,NNP,Wanita,ita,ta,False,NNP,O,True,True,True,True,True,True,O
White,ite,te,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Gold,old,ld,False,NNP,Body,ody,dy,False,NNP,O,True,True,True,True,True,True,O
Dial,ial,al,False,NNP,True,Stainless,ess,ss,False,NNP,Stell,ell,ll,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Stainless,ess,ss,False,NNP,True,Stell,ell,ll,False,NNP,Band,and,nd,False,NNP,Dial,ial,al,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,B-MATERIAL
Stell,ell,ll,False,NNP,True,Band,and,nd,False,NNP,SC-RT-8010L-TGL-GW,-GW,GW,False,NNP,Stainless,ess,ss,False,NNP,Dial,ial,al,False,NNP,B-MATERIAL,True,True,True,True,True,True,I-MATERIAL
Band,and,nd,False,NNP,True,SC-RT-8010L-TGL-GW,-GW,GW,False,NNP,GOLD,OLD,LD,False,NNP,Stell,ell,ll,False,NNP,Stainless,ess,ss,False,NNP,I-MATERIAL,True,True,True,True,True,True,B-TYPE
SC-RT-8010L-TGL-GW,-GW,GW,False,NNP,True,GOLD,OLD,LD,False,NNP,-DetikBawah,wah,ah,False,VB,Band,and,nd,False,NNP,Stell,ell,ll,False,NNP,B-TYPE,False,True,True,True,True,True,B-NAME
GOLD,OLD,LD,False,NNP,True,-DetikBawah,wah,ah,False,VB,[END1],[END1],[END1],False,[END1],SC-RT-8010L-TGL-GW,-GW,GW,False,NNP,Band,and,nd,False,NNP,B-NAME,False,True,False,True,False,True,B-COLOR
-DetikBawah,wah,ah,False,VB,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],GOLD,OLD,LD,False,NNP,SC-RT-8010L-TGL-GW,-GW,GW,False,NNP,B-COLOR,False,False,False,True,False,True,O
Distro,tro,ro,False,NNP,True,Screen,een,en,False,NNP,Sablon,lon,on,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Screen,een,en,False,NNP,True,Sablon,lon,on,False,NNP,T48,T48,48,False,NNP,Distro,tro,ro,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
Sablon,lon,on,False,NNP,True,T48,T48,48,False,NNP,20x30,x30,30,False,CD,Screen,een,en,False,NNP,Distro,tro,ro,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
T48,T48,48,False,NNP,True,20x30,x30,30,False,CD,[END1],[END1],[END1],False,[END1],Sablon,lon,on,False,NNP,Screen,een,en,False,NNP,I-TYPE,True,True,True,True,True,True,B-NAME
20x30,x30,30,False,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],T48,T48,48,False,NNP,Sablon,lon,on,False,NNP,B-NAME,True,False,True,True,True,True,B-DIMENSION
Flip,lip,ip,False,NNP,True,Cover,ver,er,False,NNP,Case,ase,se,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Cover,ver,er,False,NNP,True,Case,ase,se,False,NNP,Casing,ing,ng,False,NNP,Flip,lip,ip,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
Case,ase,se,False,NNP,True,Casing,ing,ng,False,NNP,Sarung,ung,ng,False,NNP,Cover,ver,er,False,NNP,Flip,lip,ip,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
Casing,ing,ng,False,NNP,True,Sarung,ung,ng,False,NNP,Hardcase,ase,se,False,NNP,Case,ase,se,False,NNP,Cover,ver,er,False,NNP,I-TYPE,True,True,True,True,True,True,B-TYPE
Sarung,ung,ng,False,NNP,True,Hardcase,ase,se,False,NNP,[END1],[END1],[END1],False,[END1],Casing,ing,ng,False,NNP,Case,ase,se,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Hardcase,ase,se,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Sarung,ung,ng,False,NNP,Casing,ing,ng,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
Selimut,mut,ut,False,NN,True,bayi,ayi,yi,False,NN,by,by,by,False,FW,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
bayi,ayi,yi,False,NN,True,by,by,by,False,FW,kemulku,lku,ku,False,FW,Selimut,mut,ut,False,NN,[START1],[START1],[START1],False,[START1],B-TYPE,False,False,True,True,True,True,I-TYPE
by,by,by,False,FW,True,kemulku,lku,ku,False,FW,Type,ype,pe,False,NNP,bayi,ayi,yi,False,NN,Selimut,mut,ut,False,NN,I-TYPE,False,False,False,False,False,False,O
kemulku,lku,ku,False,FW,True,Type,ype,pe,False,NNP,A09,A09,09,False,NNP,by,by,by,False,FW,bayi,ayi,yi,False,NN,O,False,False,False,False,False,False,O
Type,ype,pe,False,NNP,True,A09,A09,09,False,NNP,[END1],[END1],[END1],False,[END1],kemulku,lku,ku,False,FW,by,by,by,False,FW,O,True,True,False,False,False,False,O
A09,A09,09,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Type,ype,pe,False,NNP,kemulku,lku,ku,False,FW,O,True,True,True,True,True,True,O
15,15,15,True,CD,True,berkualitas,tas,as,False,NN,[END1],[END1],[END1],False,[END1],[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,False,False,False,False,False,B-DIMENSION
berkualitas,tas,as,False,NN,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],15,15,15,True,CD,[START1],[START1],[START1],False,[START1],B-DIMENSION,False,False,True,False,True,False,O
Self,elf,lf,False,NNP,True,Cleaning,ing,ng,False,NNP,Plastic,tic,ic,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,O
Cleaning,ing,ng,False,NNP,True,Plastic,tic,ic,False,NNP,Fish,ish,sh,False,NNP,Self,elf,lf,False,NNP,[START1],[START1],[START1],False,[START1],O,True,True,True,True,True,True,O
Plastic,tic,ic,False,NNP,True,Fish,ish,sh,False,NNP,Tank,ank,nk,False,NNP,Cleaning,ing,ng,False,NNP,Self,elf,lf,False,NNP,O,True,True,True,True,True,True,B-MATERIAL
Fish,ish,sh,False,NNP,True,Tank,ank,nk,False,NNP,Desktop,top,op,False,NNP,Plastic,tic,ic,False,NNP,Cleaning,ing,ng,False,NNP,B-MATERIAL,True,True,True,True,True,True,B-TYPE
Tank,ank,nk,False,NNP,True,Desktop,top,op,False,NNP,Aquarium,ium,um,False,NNP,Fish,ish,sh,False,NNP,Plastic,tic,ic,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Desktop,top,op,False,NNP,True,Aquarium,ium,um,False,NNP,Betta,tta,ta,False,NNP,Tank,ank,nk,False,NNP,Fish,ish,sh,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
Aquarium,ium,um,False,NNP,True,Betta,tta,ta,False,NNP,Fishbowl,owl,wl,False,NNP,Desktop,top,op,False,NNP,Tank,ank,nk,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
Betta,tta,ta,False,NNP,True,Fishbowl,owl,wl,False,NNP,for,for,or,False,NNP,Aquarium,ium,um,False,NNP,Desktop,top,op,False,NNP,I-TYPE,True,True,True,True,True,True,O
Fishbowl,owl,wl,False,NNP,True,for,for,or,False,NNP,Office,ice,ce,False,NNP,Betta,tta,ta,False,NNP,Aquarium,ium,um,False,NNP,O,True,True,True,True,True,True,B-TYPE
for,for,or,False,NNP,True,Office,ice,ce,False,NNP,Home,ome,me,False,NNP,Fishbowl,owl,wl,False,NNP,Betta,tta,ta,False,NNP,B-TYPE,False,False,True,True,True,True,O
Office,ice,ce,False,NNP,True,Home,ome,me,False,NNP,Decor,cor,or,False,NNP,for,for,or,False,NNP,Fishbowl,owl,wl,False,NNP,O,True,True,False,False,False,False,O
Home,ome,me,False,NNP,True,Decor,cor,or,False,NNP,intl,ntl,tl,False,NNP,Office,ice,ce,False,NNP,for,for,or,False,NNP,O,True,True,True,True,True,True,O
Decor,cor,or,False,NNP,True,intl,ntl,tl,False,NNP,[END1],[END1],[END1],False,[END1],Home,ome,me,False,NNP,Office,ice,ce,False,NNP,O,True,True,True,True,True,True,O
intl,ntl,tl,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Decor,cor,or,False,NNP,Home,ome,me,False,NNP,O,False,False,True,True,True,True,O
Micro,cro,ro,False,NNP,True,USB,USB,SB,False,NNP,On,On,On,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
USB,USB,SB,False,NNP,True,On,On,On,False,NNP,The,The,he,False,NNP,Micro,cro,ro,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,False,True,True,True,True,True,I-TYPE
On,On,On,False,NNP,True,The,The,he,False,NNP,Go,Go,Go,False,NNP,USB,USB,SB,False,NNP,Micro,cro,ro,False,NNP,I-TYPE,True,True,False,True,False,True,I-TYPE
The,The,he,False,NNP,True,Go,Go,Go,False,NNP,(OTG),TG),G),False,NNP,On,On,On,False,NNP,USB,USB,SB,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
Go,Go,Go,False,NNP,True,(OTG),TG),G),False,NNP,Cocoon,oon,on,False,NNP,The,The,he,False,NNP,On,On,On,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
(OTG),TG),G),False,NNP,True,Cocoon,oon,on,False,NNP,[END1],[END1],[END1],False,[END1],Go,Go,Go,False,NNP,The,The,he,False,NNP,I-TYPE,False,False,True,True,True,True,I-TYPE
Cocoon,oon,on,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],(OTG),TG),G),False,NNP,Go,Go,Go,False,NNP,I-TYPE,True,True,False,False,False,False,B-BRAND
Ready,ady,dy,False,NNP,True,dudukan,kan,an,False,VB,plat,lat,at,False,NN,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,O
dudukan,kan,an,False,VB,True,plat,lat,at,False,NN,nomor,mor,or,False,NN,Ready,ady,dy,False,NNP,[START1],[START1],[START1],False,[START1],O,False,False,True,True,True,True,B-TYPE
plat,lat,at,False,NN,True,nomor,mor,or,False,NN,250,250,50,True,CD,dudukan,kan,an,False,VB,Ready,ady,dy,False,NNP,B-TYPE,False,False,False,False,False,False,I-TYPE
nomor,mor,or,False,NN,True,250,250,50,True,CD,cc,cc,cc,False,NND,plat,lat,at,False,NN,dudukan,kan,an,False,VB,I-TYPE,False,False,False,False,False,False,I-TYPE
250,250,50,True,CD,True,cc,cc,cc,False,NND,[END1],[END1],[END1],False,[END1],nomor,mor,or,False,NN,plat,lat,at,False,NN,I-TYPE,True,False,False,False,False,False,B-DIMENSION
cc,cc,cc,False,NND,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],250,250,50,True,CD,nomor,mor,or,False,NN,B-DIMENSION,False,False,True,False,True,False,I-DIMENSION
Dompet,pet,et,False,NNP,True,Kartu,rtu,tu,False,NNP,Kain,ain,in,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Kartu,rtu,tu,False,NNP,True,Kain,ain,in,False,NNP,Kanvas,vas,as,False,NNP,Dompet,pet,et,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
Kain,ain,in,False,NNP,True,Kanvas,vas,as,False,NNP,[END1],[END1],[END1],False,[END1],Kartu,rtu,tu,False,NNP,Dompet,pet,et,False,NNP,I-TYPE,True,True,True,True,True,True,B-MATERIAL
Kanvas,vas,as,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Kain,ain,in,False,NNP,Kartu,rtu,tu,False,NNP,B-MATERIAL,True,True,True,True,True,True,I-MATERIAL
Victorinox,nox,ox,False,NNP,True,Women,men,en,False,NNP,'s,'s,'s,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Women,men,en,False,NNP,True,'s,'s,'s,False,NNP,241632,632,32,True,NNP,Victorinox,nox,ox,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,B-GENDER
's,'s,'s,False,NNP,True,241632,632,32,True,NNP,Victoria,ria,ia,False,NNP,Women,men,en,False,NNP,Victorinox,nox,ox,False,NNP,B-GENDER,True,False,True,True,True,True,O
241632,632,32,True,NNP,True,Victoria,ria,ia,False,NNP,Analog,log,og,False,NNP,'s,'s,'s,False,NNP,Women,men,en,False,NNP,O,True,False,True,False,True,False,B-NAME
Victoria,ria,ia,False,NNP,True,Analog,log,og,False,NNP,Display,lay,ay,False,NNP,241632,632,32,True,NNP,'s,'s,'s,False,NNP,B-NAME,True,True,True,False,True,False,I-NAME
Analog,log,og,False,NNP,True,Display,lay,ay,False,NNP,Swiss,iss,ss,False,NNP,Victoria,ria,ia,False,NNP,241632,632,32,True,NNP,I-NAME,True,True,True,True,True,True,B-TYPE
Display,lay,ay,False,NNP,True,Swiss,iss,ss,False,NNP,Quartz,rtz,tz,False,NNP,Analog,log,og,False,NNP,Victoria,ria,ia,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Swiss,iss,ss,False,NNP,True,Quartz,rtz,tz,False,NNP,[END1],[END1],[END1],False,[END1],Display,lay,ay,False,NNP,Analog,log,og,False,NNP,I-TYPE,True,True,True,True,True,True,B-TYPE
Quartz,rtz,tz,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Swiss,iss,ss,False,NNP,Display,lay,ay,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Black,ack,ck,False,NNP,True,Watch,tch,ch,False,NNP,Intl,ntl,tl,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-COLOR
Watch,tch,ch,False,NNP,True,Intl,ntl,tl,False,NNP,[END1],[END1],[END1],False,[END1],Black,ack,ck,False,NNP,[START1],[START1],[START1],False,[START1],B-COLOR,True,True,True,True,True,True,B-TYPE
Intl,ntl,tl,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Watch,tch,ch,False,NNP,Black,ack,ck,False,NNP,B-TYPE,True,True,True,True,True,True,O
Cover,ver,er,False,NNP,True,Side,ide,de,False,NNP,6,6,6,True,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Side,ide,de,False,NNP,True,6,6,6,True,NNP,Yamaha,aha,ha,False,NNP,Cover,ver,er,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
6,6,6,True,NNP,True,Yamaha,aha,ha,False,NNP,Black,ack,ck,False,NNP,Side,ide,de,False,NNP,Cover,ver,er,False,NNP,I-TYPE,True,False,True,True,True,True,O
Yamaha,aha,ha,False,NNP,True,Black,ack,ck,False,NNP,[END1],[END1],[END1],False,[END1],6,6,6,True,NNP,Side,ide,de,False,NNP,O,True,True,True,False,True,False,B-BRAND
Black,ack,ck,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Yamaha,aha,ha,False,NNP,6,6,6,True,NNP,B-BRAND,True,True,True,True,True,True,B-COLOR
hair,air,ir,False,NN,True,tonic,nic,ic,False,NN,putri,tri,ri,False,NN,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,False,False,False,False,False,B-TYPE
tonic,nic,ic,False,NN,True,putri,tri,ri,False,NN,hairtonic,nic,ic,False,FW,hair,air,ir,False,NN,[START1],[START1],[START1],False,[START1],B-TYPE,False,False,False,False,False,False,I-TYPE
putri,tri,ri,False,NN,True,hairtonic,nic,ic,False,FW,[END1],[END1],[END1],False,[END1],tonic,nic,ic,False,NN,hair,air,ir,False,NN,I-TYPE,False,False,False,False,False,False,B-BRAND
hairtonic,nic,ic,False,FW,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],putri,tri,ri,False,NN,tonic,nic,ic,False,NN,B-BRAND,False,False,False,False,False,False,B-TYPE
(GWSE),SE),E),False,NNP,True,GW,GW,GW,False,NNP,SPECIAL,IAL,AL,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,False,False,False,False,False,O
GW,GW,GW,False,NNP,True,SPECIAL,IAL,AL,False,NNP,EDITION,ION,ON,False,NNP,(GWSE),SE),E),False,NNP,[START1],[START1],[START1],False,[START1],O,False,True,False,False,False,False,B-BRAND
SPECIAL,IAL,AL,False,NNP,True,EDITION,ION,ON,False,NNP,SIZE,IZE,ZE,False,NNP,GW,GW,GW,False,NNP,(GWSE),SE),E),False,NNP,B-BRAND,False,True,False,True,False,True,O
EDITION,ION,ON,False,NNP,True,SIZE,IZE,ZE,False,NNP,95-140,140,40,False,CD,SPECIAL,IAL,AL,False,NNP,GW,GW,GW,False,NNP,O,False,True,False,True,False,True,O
SIZE,IZE,ZE,False,NNP,True,95-140,140,40,False,CD,[END1],[END1],[END1],False,[END1],EDITION,ION,ON,False,NNP,SPECIAL,IAL,AL,False,NNP,O,False,True,False,True,False,True,O
95-140,140,40,False,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],SIZE,IZE,ZE,False,NNP,EDITION,ION,ON,False,NNP,O,True,False,False,True,False,True,B-SIZE
Li-ning,ing,ng,False,NNP,True,Raket,ket,et,False,NNP,Badminton,ton,on,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Raket,ket,et,False,NNP,True,Badminton,ton,on,False,NNP,G-Tek-88,-88,88,False,NNP,Li-ning,ing,ng,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,B-TYPE
Badminton,ton,on,False,NNP,True,G-Tek-88,-88,88,False,NNP,Power-Wht-LM,-LM,LM,False,NNP,Raket,ket,et,False,NNP,Li-ning,ing,ng,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
G-Tek-88,-88,88,False,NNP,True,Power-Wht-LM,-LM,LM,False,NNP,[END1],[END1],[END1],False,[END1],Badminton,ton,on,False,NNP,Raket,ket,et,False,NNP,I-TYPE,False,True,True,True,True,True,B-NAME
Power-Wht-LM,-LM,LM,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],G-Tek-88,-88,88,False,NNP,Badminton,ton,on,False,NNP,B-NAME,False,True,False,True,False,True,I-NAME
Jual,ual,al,False,NNP,True,PRIME,IME,ME,False,NNP,DYNAMIC,MIC,IC,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,O
PRIME,IME,ME,False,NNP,True,DYNAMIC,MIC,IC,False,NNP,995,995,95,True,CD,Jual,ual,al,False,NNP,[START1],[START1],[START1],False,[START1],O,False,True,True,True,True,True,B-BRAND
DYNAMIC,MIC,IC,False,NNP,True,995,995,95,True,CD,EV,EV,EV,False,NNP,PRIME,IME,ME,False,NNP,Jual,ual,al,False,NNP,B-BRAND,False,True,False,True,False,True,I-BRAND
995,995,95,True,CD,True,EV,EV,EV,False,NNP,Mesin,sin,in,False,NNP,DYNAMIC,MIC,IC,False,NNP,PRIME,IME,ME,False,NNP,I-BRAND,True,False,False,True,False,True,B-NAME
EV,EV,EV,False,NNP,True,Mesin,sin,in,False,NNP,Hitung,ung,ng,False,NNP,995,995,95,True,CD,DYNAMIC,MIC,IC,False,NNP,B-NAME,False,True,True,False,True,False,I-NAME
Mesin,sin,in,False,NNP,True,Hitung,ung,ng,False,NNP,Uang,ang,ng,False,NNP,EV,EV,EV,False,NNP,995,995,95,True,CD,I-NAME,True,True,False,True,False,True,B-TYPE
Hitung,ung,ng,False,NNP,True,Uang,ang,ng,False,NNP,Murah,rah,ah,False,NNP,Mesin,sin,in,False,NNP,EV,EV,EV,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Uang,ang,ng,False,NNP,True,Murah,rah,ah,False,NNP,20170821,821,21,True,CD,Hitung,ung,ng,False,NNP,Mesin,sin,in,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
Murah,rah,ah,False,NNP,True,20170821,821,21,True,CD,[END1],[END1],[END1],False,[END1],Uang,ang,ng,False,NNP,Hitung,ung,ng,False,NNP,I-TYPE,True,True,True,True,True,True,O
20170821,821,21,True,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Murah,rah,ah,False,NNP,Uang,ang,ng,False,NNP,O,True,False,True,True,True,True,O
Promo,omo,mo,False,NNP,True,Unik,nik,ik,False,NNP,Alfalink,ink,nk,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,O
Unik,nik,ik,False,NNP,True,Alfalink,ink,nk,False,NNP,EI,EI,EI,False,NNP,Promo,omo,mo,False,NNP,[START1],[START1],[START1],False,[START1],O,True,True,True,True,True,True,O
Alfalink,ink,nk,False,NNP,True,EI,EI,EI,False,NNP,428,428,28,True,NNP,Unik,nik,ik,False,NNP,Promo,omo,mo,False,NNP,O,True,True,True,True,True,True,B-BRAND
EI,EI,EI,False,NNP,True,428,428,28,True,NNP,Kamus,mus,us,False,NNP,Alfalink,ink,nk,False,NNP,Unik,nik,ik,False,NNP,B-BRAND,False,True,True,True,True,True,B-NAME
428,428,28,True,NNP,True,Kamus,mus,us,False,NNP,Elektronik,nik,ik,False,NNP,EI,EI,EI,False,NNP,Alfalink,ink,nk,False,NNP,B-NAME,True,False,False,True,False,True,I-NAME
Kamus,mus,us,False,NNP,True,Elektronik,nik,ik,False,NNP,Electronic,nic,ic,False,NNP,428,428,28,True,NNP,EI,EI,EI,False,NNP,I-NAME,True,True,True,False,True,False,B-TYPE
Elektronik,nik,ik,False,NNP,True,Electronic,nic,ic,False,NNP,Dictionar,nar,ar,False,NNP,Kamus,mus,us,False,NNP,428,428,28,True,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Electronic,nic,ic,False,NNP,True,Dictionar,nar,ar,False,NNP,Limited,ted,ed,False,NNP,Elektronik,nik,ik,False,NNP,Kamus,mus,us,False,NNP,I-TYPE,True,True,True,True,True,True,B-TYPE
