bias,word.lower(),word.isupper(),word.istitle(),word.isdigit(),hasNumber,word[-3:],word[:3],stopword,postag,BOS,-1:word.lower(),-1:word.istitle(),-1:word.isupper(),-1:word.isdigit(),-1:hasNumber,-1:stopword,-1:postag,+1:word.lower(),+1:word.istitle(),+1:word.isupper(),+1:word.isdigit(),+1:hasNumber,+1:stopword,+1:postag,EOS,label
1.0,duncan,False,True,False,False,can,Dun,False,NNP,diskon,False,True,False,False,False,NNP,False,hines,True,False,False,False,False,NNP,False,B-BRAND
1.0,hines,False,True,False,False,nes,Hin,False,NNP,duncan,True,False,False,False,False,NNP,False,creamy,True,False,False,False,False,NNP,False,I-BRAND
1.0,creamy,False,True,False,False,amy,Cre,False,NNP,hines,True,False,False,False,False,NNP,False,homestyle,True,False,False,False,False,NNP,False,B-NAME
1.0,homestyle,False,True,False,False,yle,Hom,False,NNP,creamy,True,False,False,False,False,NNP,False,chocolate,True,False,False,False,False,NNP,False,I-NAME
1.0,chocolate,False,True,False,False,ate,Cho,False,NNP,homestyle,True,False,False,False,False,NNP,False,buttercream,True,False,False,False,False,NNP,False,O
1.0,buttercream,False,True,False,False,eam,But,False,NNP,chocolate,True,False,False,False,False,NNP,False,krim,True,False,False,False,False,NNP,False,O
1.0,krim,False,True,False,False,rim,Kri,False,NNP,buttercream,True,False,False,False,False,NNP,False,cokelat,True,False,False,False,False,NNP,False,O
1.0,cokelat,False,True,False,False,lat,Cok,False,NNP,krim,True,False,False,False,False,NNP,False,impo,True,False,False,False,False,NNP,False,O
1.0,impo,False,True,False,False,mpo,Imp,False,NNP,cokelat,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,jual,False,True,False,False,ual,Jua,False,NNP,True,None,None,None,None,None,None,None,bafo,False,True,False,False,False,NNP,False,O
1.0,bafo,True,False,False,False,AFO,BAF,False,NNP,jual,True,False,False,False,False,NNP,False,usb,False,True,False,False,False,NNP,False,B-BRAND
1.0,usb,True,False,False,False,USB,USB,False,NNP,bafo,False,True,False,False,False,NNP,False,to,True,False,False,False,False,NNP,False,B-TYPE
1.0,to,False,True,False,False,To,To,False,NNP,usb,False,True,False,False,False,NNP,False,serial,True,False,False,False,False,NNP,False,I-TYPE
1.0,serial,False,True,False,False,ial,Ser,False,NNP,to,True,False,False,False,False,NNP,False,db9,False,True,False,True,False,NNP,False,I-TYPE
1.0,db9,True,False,False,True,DB9,DB9,False,NNP,serial,True,False,False,False,False,NNP,False,rs,False,True,False,False,False,NNP,False,I-TYPE
1.0,rs,True,False,False,False,RS,RS,False,NNP,db9,False,True,False,True,False,NNP,False,232,False,False,True,True,False,NNP,False,B-NAME
1.0,232,False,False,True,True,232,232,False,NNP,rs,False,True,False,False,False,NNP,False,diskon,True,False,False,False,False,NNP,False,I-NAME
1.0,diskon,False,True,False,False,kon,Dis,False,NNP,232,False,False,True,True,False,NNP,False,20170821,False,False,True,True,False,CD,False,O
1.0,20170821,False,False,True,True,821,201,False,CD,diskon,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,jual,False,True,False,False,ual,Jua,False,NNP,True,None,None,None,None,None,None,None,cetak,True,False,False,False,False,NNP,False,O
1.0,cetak,False,True,False,False,tak,Cet,False,NNP,jual,True,False,False,False,False,NNP,False,nota,True,False,False,False,False,NNP,False,O
1.0,nota,False,True,False,False,ota,Not,False,NNP,cetak,True,False,False,False,False,NNP,False,bon,True,False,False,False,False,NNP,False,B-TYPE
1.0,bon,False,True,False,False,Bon,Bon,False,NNP,nota,True,False,False,False,False,NNP,False,3,False,False,True,True,False,NNP,False,I-TYPE
1.0,3,False,False,True,True,3,3,False,NNP,bon,True,False,False,False,False,NNP,False,rangkap,True,False,False,False,False,NNP,False,O
1.0,rangkap,False,True,False,False,kap,Ran,False,NNP,3,False,False,True,True,False,NNP,False,ply,True,False,False,False,False,NNP,False,O
1.0,ply,False,True,False,False,Ply,Ply,False,NNP,rangkap,True,False,False,False,False,NNP,False,carbonless,True,False,False,False,False,NNP,False,B-MATERIAL
1.0,carbonless,False,True,False,False,ess,Car,False,NNP,ply,True,False,False,False,False,NNP,False,tanpa,True,False,False,False,False,NNP,False,I-MATERIAL
1.0,tanpa,False,True,False,False,npa,Tan,False,NNP,carbonless,True,False,False,False,False,NNP,False,karbon,True,False,False,False,False,NNP,False,O
1.0,karbon,False,True,False,False,bon,Kar,False,NNP,tanpa,True,False,False,False,False,NNP,False,nomerator,True,False,False,False,False,NNP,False,O
1.0,nomerator,False,True,False,False,tor,Nom,False,NNP,karbon,True,False,False,False,False,NNP,False,limited,True,False,False,False,False,NNP,False,O
1.0,limited,False,True,False,False,ted,Lim,False,NNP,nomerator,True,False,False,False,False,NNP,False,20170821,False,False,True,True,False,CD,False,O
1.0,20170821,False,False,True,True,821,201,False,CD,limited,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,[mobile,True,False,False,False,ILE,[MO,False,NN,True,None,None,None,None,None,None,None,acc],False,True,False,False,False,NNP,False,O
1.0,acc],True,False,False,False,CC],ACC,False,NNP,[mobile,False,True,False,False,False,NN,False,headset,True,False,False,False,False,NNP,False,O
1.0,headset,False,True,False,False,set,Hea,False,NNP,acc],False,True,False,False,False,NNP,False,samsung,True,False,False,False,False,NNP,False,B-TYPE
1.0,samsung,False,True,False,False,ung,Sam,False,NNP,headset,True,False,False,False,False,NNP,False,with,False,False,False,False,False,NNP,False,B-BRAND
1.0,with,False,False,False,False,ith,wit,False,NNP,samsung,True,False,False,False,False,NNP,False,microphone,True,False,False,False,False,NNP,False,O
1.0,microphone,False,True,False,False,one,Mic,False,NNP,with,False,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,stiker,False,True,False,False,ker,Sti,False,NNP,True,None,None,None,None,None,None,None,penghilang,True,False,False,False,False,NNP,False,B-TYPE
1.0,penghilang,False,True,False,False,ang,Pen,False,NNP,stiker,True,False,False,False,False,NNP,False,bau,True,False,False,False,False,NNP,False,I-TYPE
1.0,bau,False,True,False,False,Bau,Bau,False,NNP,penghilang,True,False,False,False,False,NNP,False,kaki,True,False,False,False,False,NNP,False,I-TYPE
1.0,kaki,False,True,False,False,aki,Kak,False,NNP,bau,True,False,False,False,False,NNP,False,sepatu,True,False,False,False,False,NNP,False,I-TYPE
1.0,sepatu,False,True,False,False,atu,Sep,False,NNP,kaki,True,False,False,False,False,NNP,False,(1,False,False,False,True,False,NNP,False,I-TYPE
1.0,(1,False,False,False,True,(1,(1,False,NNP,sepatu,True,False,False,False,False,NNP,False,set,True,False,False,False,False,NNP,False,O
1.0,set,False,True,False,False,Set,Set,False,NNP,(1,False,False,False,True,False,NNP,False,isi,True,False,False,False,False,NNP,False,O
1.0,isi,False,True,False,False,Isi,Isi,False,NNP,set,True,False,False,False,False,NNP,False,6),False,False,False,True,False,CD,False,O
1.0,6),False,False,False,True,6),6),False,CD,isi,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,sprei,False,True,False,False,rei,Spr,False,NNP,True,None,None,None,None,None,None,None,set,True,False,False,False,False,NNP,False,B-TYPE
1.0,set,False,True,False,False,Set,Set,False,NNP,sprei,True,False,False,False,False,NNP,False,katun,True,False,False,False,False,NNP,False,O
1.0,katun,False,True,False,False,tun,Kat,False,NNP,set,True,False,False,False,False,NNP,False,fortuna,True,False,False,False,False,NNP,False,B-MATERIAL
1.0,fortuna,False,True,False,False,una,For,False,NNP,katun,True,False,False,False,False,NNP,False,anak,True,False,False,False,False,NNP,False,B-BRAND
1.0,anak,False,True,False,False,nak,Ana,False,NNP,fortuna,True,False,False,False,False,NNP,False,motif,True,False,False,False,False,NNP,False,B-AGE
1.0,motif,False,True,False,False,tif,Mot,False,NNP,anak,True,False,False,False,False,NNP,False,133,False,False,True,True,False,CD,False,O
1.0,133,False,False,True,True,133,133,False,CD,motif,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,bags,False,True,False,False,ags,Bag,False,NNP,True,None,None,None,None,None,None,None,hearted,True,False,False,False,False,NNP,False,B-BRAND
1.0,hearted,False,True,False,False,ted,Hea,False,NNP,bags,True,False,False,False,False,NNP,False,two,True,False,False,False,False,NNP,False,I-BRAND
1.0,two,False,True,False,False,Two,Two,False,NNP,hearted,True,False,False,False,False,NNP,False,tone,True,False,False,False,False,NNP,False,B-NAME
1.0,tone,False,True,False,False,one,Ton,False,NNP,two,True,False,False,False,False,NNP,False,wallet,True,False,False,False,False,NNP,False,I-NAME
1.0,wallet,False,True,False,False,let,Wal,False,NNP,tone,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,I-NAME
1.0,breket,False,False,False,False,ket,bre,False,FW,True,None,None,None,None,None,None,None,box,False,False,False,False,False,FW,False,B-TYPE
1.0,box,False,False,False,False,box,box,False,FW,breket,False,False,False,False,False,FW,False,vario,False,False,False,False,False,NN,False,I-TYPE
1.0,vario,False,False,False,False,rio,var,False,NN,box,False,False,False,False,False,FW,False,150/125,False,False,False,True,False,CD,False,B-NAME
1.0,150/125,False,False,False,True,125,150,False,CD,vario,False,False,False,False,False,NN,False,f1,False,False,False,True,False,CD,False,I-NAME
1.0,f1,False,False,False,True,f1,f1,False,CD,150/125,False,False,False,True,False,CD,False,new,False,False,False,False,False,FW,False,I-NAME
1.0,new,False,False,False,False,new,new,False,FW,f1,False,False,False,True,False,CD,False,True,None,None,None,None,None,None,None,O
1.0,[,False,False,False,False,[,[,False,Z,True,None,None,None,None,None,None,None,noe,False,True,False,False,False,NNP,False,O
1.0,noe,True,False,False,False,NOE,NOE,False,NNP,[,False,False,False,False,False,Z,False,],False,False,False,False,False,Z,False,B-BRAND
1.0,],False,False,False,False,],],False,Z,noe,False,True,False,False,False,NNP,False,natural,True,False,False,False,False,NNP,False,O
1.0,natural,False,True,False,False,ral,Nat,False,NNP,],False,False,False,False,False,Z,False,oil,True,False,False,False,False,NNP,False,B-NAME
1.0,oil,False,True,False,False,Oil,Oil,False,NNP,natural,True,False,False,False,False,NNP,False,enlargement,True,False,False,False,False,NNP,False,I-NAME
1.0,enlargement,False,True,False,False,ent,Enl,False,NNP,oil,True,False,False,False,False,NNP,False,alami,True,False,False,False,False,NNP,False,I-NAME
1.0,alami,False,True,False,False,ami,Ala,False,NNP,enlargement,True,False,False,False,False,NNP,False,herbal,True,False,False,False,False,NNP,False,O
1.0,herbal,False,True,False,False,bal,Her,False,NNP,alami,True,False,False,False,False,NNP,False,tanpa,False,False,False,False,True,IN,False,O
1.0,tanpa,False,False,False,False,npa,tan,True,IN,herbal,True,False,False,False,False,NNP,False,bahan,False,False,False,False,False,NN,False,O
1.0,bahan,False,False,False,False,han,bah,False,NN,tanpa,False,False,False,False,True,IN,False,kimia,False,False,False,False,False,NN,False,O
1.0,kimia,False,False,False,False,mia,kim,False,NN,bahan,False,False,False,False,False,NN,False,khusus,False,True,False,False,False,NNP,False,O
1.0,khusus,True,False,False,False,SUS,KHU,False,NNP,kimia,False,False,False,False,False,NN,False,pria,False,True,False,False,False,NNP,False,O
1.0,pria,True,False,False,False,RIA,PRI,False,NNP,khusus,False,True,False,False,False,NNP,False,idaman,False,False,False,False,False,NN,False,B-GENDER
1.0,idaman,False,False,False,False,man,ida,False,NN,pria,False,True,False,False,False,NNP,False,wanita,False,False,False,False,False,NN,False,O
1.0,wanita,False,False,False,False,ita,wan,False,NN,idaman,False,False,False,False,False,NN,False,True,None,None,None,None,None,None,None,O
1.0,led,True,False,False,False,LED,LED,False,NNP,True,None,None,None,None,None,None,None,flexible,True,False,False,False,False,NNP,False,B-TYPE
1.0,flexible,False,True,False,False,ble,Fle,False,NNP,led,False,True,False,False,False,NNP,False,plasma,True,False,False,False,False,NNP,False,I-TYPE
1.0,plasma,False,True,False,False,sma,Pla,False,NNP,flexible,True,False,False,False,False,NNP,False,drl,False,True,False,False,False,NNP,False,I-TYPE
1.0,drl,True,False,False,False,DRL,DRL,False,NNP,plasma,True,False,False,False,False,NNP,False,audi,True,False,False,False,False,NNP,False,I-TYPE
1.0,audi,False,True,False,False,udi,Aud,False,NNP,drl,False,True,False,False,False,NNP,False,style,True,False,False,False,False,NNP,False,O
1.0,style,False,True,False,False,yle,Sty,False,NNP,audi,True,False,False,False,False,NNP,False,85cm,False,False,False,True,False,CD,False,O
1.0,85cm,False,False,False,True,5cm,85c,False,CD,style,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-DIMENSION
1.0,lampu,False,True,False,False,mpu,Lam,False,NNP,True,None,None,None,None,None,None,None,led,False,True,False,False,False,NNP,False,B-TYPE
1.0,led,True,False,False,False,LED,LED,False,NNP,lampu,True,False,False,False,False,NNP,False,mini,True,False,False,False,False,NNP,False,I-TYPE
1.0,mini,False,True,False,False,ini,Min,False,NNP,led,False,True,False,False,False,NNP,False,ball,False,False,False,False,False,NNP,False,B-SIZE
1.0,ball,False,False,False,False,all,bal,False,NNP,mini,True,False,False,False,False,NNP,False,usb,False,True,False,False,False,NNP,False,B-SHAPE
1.0,usb,True,False,False,False,USB,USB,False,NNP,ball,False,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-TYPE
1.0,jual,False,True,False,False,ual,Jua,False,NNP,True,None,None,None,None,None,None,None,lakban,False,True,False,False,False,NNP,False,O
1.0,lakban,True,False,False,False,BAN,LAK,False,NNP,jual,True,False,False,False,False,NNP,False,bening,False,True,False,False,False,NNP,False,B-TYPE
1.0,bening,True,False,False,False,ING,BEN,False,NNP,lakban,False,True,False,False,False,NNP,False,daimaru,False,True,False,False,False,NNP,False,I-TYPE
1.0,daimaru,True,False,False,False,ARU,DAI,False,NNP,bening,False,True,False,False,False,NNP,False,harga,False,True,False,False,False,NNP,False,B-BRAND
1.0,harga,True,False,False,False,RGA,HAR,False,NNP,daimaru,False,True,False,False,False,NNP,False,per,False,True,False,False,False,NNP,False,O
1.0,per,True,False,False,False,PER,PER,False,NNP,harga,False,True,False,False,False,NNP,False,dus,False,True,False,False,False,NNP,False,O
1.0,dus,True,False,False,False,DUS,DUS,False,NNP,per,False,True,False,False,False,NNP,False,isi,False,True,False,False,False,NNP,False,O
1.0,isi,True,False,False,False,ISI,ISI,False,NNP,dus,False,True,False,False,False,NNP,False,72,False,False,True,True,False,CD,False,O
1.0,72,False,False,True,True,72,72,False,CD,isi,False,True,False,False,False,NNP,False,berkualitas,True,False,False,False,False,NN,False,O
1.0,berkualitas,False,True,False,False,tas,Ber,False,NN,72,False,False,True,True,False,CD,False,20170821,False,False,True,True,False,CD,False,O
1.0,20170821,False,False,True,True,821,201,False,CD,berkualitas,True,False,False,False,False,NN,False,True,None,None,None,None,None,None,None,O
1.0,old,True,False,False,False,OLD,OLD,False,NNP,True,None,None,None,None,None,None,None,navy,False,True,False,False,False,NNP,False,B-BRAND
1.0,navy,True,False,False,False,AVY,NAV,False,NNP,old,False,True,False,False,False,NNP,False,boatneck,False,True,False,False,False,NNP,False,I-BRAND
1.0,boatneck,True,False,False,False,ECK,BOA,False,NNP,navy,False,True,False,False,False,NNP,False,women,False,True,False,False,False,NNP,False,O
1.0,women,True,False,False,False,MEN,WOM,False,NNP,boatneck,False,True,False,False,False,NNP,False,t-,True,True,False,False,False,NNP,False,B-GENDER
1.0,t-,True,True,False,False,T-,T-,False,NNP,women,False,True,False,False,False,NNP,False,shirt,True,False,False,False,False,NNP,False,B-TYPE
1.0,shirt,False,True,False,False,irt,Shi,False,NNP,t-,True,True,False,False,False,NNP,False,True,None,None,None,None,None,None,None,I-TYPE
1.0,tameng,False,False,False,False,eng,tam,False,NN,True,None,None,None,None,None,None,None,knalpot,False,False,False,False,False,FW,False,B-TYPE
1.0,knalpot,False,False,False,False,pot,kna,False,FW,tameng,False,False,False,False,False,NN,False,vario,False,False,False,False,False,FW,False,I-TYPE
1.0,vario,False,False,False,False,rio,var,False,FW,knalpot,False,False,False,False,False,FW,False,True,None,None,None,None,None,None,None,B-BRAND
1.0,[hq],True,False,False,False,HQ],[HQ,False,FW,True,None,None,None,None,None,None,None,genuine,False,False,False,False,False,FW,False,O
1.0,genuine,False,False,False,False,ine,gen,False,FW,[hq],False,True,False,False,False,FW,False,timex,True,False,False,False,False,NNP,False,O
1.0,timex,False,True,False,False,mex,Tim,False,NNP,genuine,False,False,False,False,False,FW,False,timex,False,True,False,False,False,NNP,False,B-TYPE
1.0,timex,True,False,False,False,MEX,TIM,False,NNP,timex,True,False,False,False,False,NNP,False,leather,True,False,False,False,False,NNP,False,B-BRAND
1.0,leather,False,True,False,False,her,Lea,False,NNP,timex,False,True,False,False,False,NNP,False,watch,True,False,False,False,False,NNP,False,B-TYPE
1.0,watch,False,True,False,False,tch,Wat,False,NNP,leather,True,False,False,False,False,NNP,False,[t2n725],True,True,False,True,False,NNP,False,I-TYPE
