Word,POS,Label
Sarung,NNP,B-TYPE
Stir,NNP,I-TYPE
KT-16,NNP,B-NAME
ACE,NNP,B-BRAND
MAXS,NNP,I-BRAND
ACE,NNP,B-BRAND
MAX,NNP,I-BRAND
(kemasan,NN,O
baru),NNP,O
Case,NNP,B-TYPE
Softcase,NNP,I-TYPE
Gold,NNP,B-MATERIAL
Plated,NNP,I-MATERIAL
Metal,NNP,O
Soprano,NNP,O
Saxophone,NNP,B-TYPE
Mouthpiece,NNP,O
5,CD,O
for,NN,O
Classical,NNP,O
JUMPSUIT,NNP,B-TYPE
PARIS,NNP,I-TYPE
RED,NNP,B-COLOR
TANGAN,NNP,O
BUNTUNG,NNP,O
TWISCONE,NNP,B-MATERIAL
FREE,NNP,O
BELT,NNP,O
GOLD,NNP,O
Liton,NNP,O
Ankle,NNP,O
Support,NNP,O
8624,CD,O
Bebas,NNP,O
Ongkir,NNP,O
Celana,NNP,B-TYPE
Panjang,NNP,I-TYPE
Sambung,NNP,I-TYPE
Quick,NNP,B-MATERIAL
Dry,NNP,I-MATERIAL
Motif,NNP,O
Jack,NNP,B-THEME
Wolfskin,NNP,I-THEME
Diskon,NNP,O
RajaMotor,NNP,B-BRAND
Aksesoris,NNP,B-TYPE
Motor,NNP,I-TYPE
Cool,NNP,B-TYPE
Box,NNP,I-TYPE
Barang,NNP,I-TYPE
Tengah,NNP,I-TYPE
Klem-,NNP,O
Hitam,NNP,B-COLOR
SAMSUNG,NNP,B-BRAND
GALAXY,NNP,B-NAME
S5,NNP,I-NAME
G900H,NNP,I-NAME
16GB,CD,B-CAPACITY
Jam,NNP,B-TYPE
Tangan,NNP,I-TYPE
Wanita,NNP,B-GENDER
Hush,NNP,B-BRAND
Puppies,NNP,I-BRAND
Design,NNP,O
Elegant,NNP,O
Trendy,NNP,O
Keju,NN,B-TYPE
mozarella,NN,I-TYPE
pizza,NN,I-TYPE
200gr,CD,B-MASS
HOT,NNP,O
BRANDED,NNP,O
Blouse,NNP,B-TYPE
by,NNP,O
Beryl,NNP,B-BRAND
Diva,NNP,I-BRAND
part,NNP,O
5!!,CD,O
100%,CD,O
HIGH,NNP,O
QUALITY,NNP,O
MATERIAL,NNP,O
!!,Z,O
GRAB,NNP,O
IT,NNP,O
FAST,NNP,O
LADIES,NNP,B-GENDER
Renata,NN,B-BRAND
blue,FW,B-COLOR
stelan,NN,B-TYPE
spandek,NN,I-TYPE
celana,SC,I-TYPE
sambung,VB,I-TYPE
all,FW,O
sie,FW,O
fit,FW,O
L,NNP,B-SIZE
DANCOW,NNP,B-BRAND
FORTIGRO,NNP,B-NAME
Box,NNP,B-SHAPE
800g,CD,B-MASS
Metzeler,NNP,B-BRAND
ME,NNP,B-NAME
7,NNP,I-NAME
TEEN,NNP,I-NAME
REAR,NNP,B-TYPE
140/60,CD,B-SIZE
-,Z,I-SIZE
R13,NNP,I-SIZE
Ban,NNP,B-TYPE
Gantungan,NNP,B-TYPE
Kail,NNP,I-TYPE
Multifungsi,NNP,O
Warna:,NNP,O
Acak,NNP,O
Ukuran:,NNP,O
11*7cm,CD,B-DIMENSION
Mandarijn,NNP,B-BRAND
Besar,NNP,O
Spesial,NNP,O
LINGERIE,NNP,B-TYPE
TEDDIES,NNP,B-BRAND
3079,CD,O
Yamaha,NNP,B-BRAND
Gitar,NNP,B-TYPE
Klasik,NNP,I-TYPE
CX,NNP,B-NAME
40,CD,I-NAME
Cokelat,NNP,B-COLOR
Techno,NNP,B-BRAND
Keyboard,NNP,B-TYPE
T9890i,NNP,B-NAME
Hitam,NNP,B-COLOR
Swiss,NNP,B-BRAND
Army,NNP,I-BRAND
SA,NNP,B-NAME
1164,NNP,I-NAME
G,NNP,I-NAME
Tali,NNP,O
Kulit,NNP,O
Hitam,NNP,B-COLOR
(Ssb),NNP,O
Tanggal,NNP,O
Hari,NNP,O
Dial,NNP,O
Hitam,NNP,O
NECTURA,NNP,B-BRAND
Juice,NNP,B-TYPE
menggabungkan,VB,O
yang,SC,O
terbaik,VB,O
alam,NN,O
dan,CC,O
ilmu,NN,O
pengetahuan,NN,O
dengan,IN,O
Teknologi,NNP,O
Amerika,NNP,O
untuk,SC,O
membuat,VB,O
formulasi,NN,O
produk,NN,O
yang,SC,O
luar,NN,O
biasa,JJ,O
Jersey,NNP,B-TYPE
Manchester,NNP,B-THEME
United,NNP,I-THEME
Home,NNP,I-THEME
Official,NNP,I-THEME
2014-2015,CD,I-THEME
Obeng,NNP,B-TYPE
HP,NNP,I-TYPE
Set,NNP,I-TYPE
31,CD,I-TYPE
in,NN,I-TYPE
1,CD,I-TYPE
Obeng,NNP,B-TYPE
Multi,NNP,I-TYPE
Fungsi,NNP,I-TYPE
Etude,NNP,B-BRAND
House,NNP,I-BRAND
Face,NNP,B-NAME
Conditioning,NNP,I-NAME
Cream,NNP,I-NAME
Light,NNP,I-NAME
SPF25/PA++,NNP,I-NAME
Suavecito,NNP,B-BRAND
Pomade,NNP,B-TYPE
Original,NNP,O
Hold,NNP,O
Solution,NNP,B-BRAND
P205,NNP,B-NAME
Mesin,NNP,B-TYPE
Absensi/Mesin,NNP,I-TYPE
Jilid/Mesin,NNP,I-TYPE
Laminating/Mesin,NNP,I-TYPE
Hitung,NNP,I-TYPE
Uang/Cash,NNP,I-TYPE
Box/Mesin,NNP,I-TYPE
Pemotong,NNP,I-TYPE
Kertas/Stapler/Fingerprint,NNP,I-TYPE
Obeng,NNP,B-TYPE
Set,NNP,I-TYPE
Multi,NNP,B-TYPE
31,CD,I-TYPE
in,NN,I-TYPE
1,CD,I-TYPE
Screwdriver,NNP,I-TYPE
Handphone,NNP,O
Elektronik,NNP,O
HP,NNP,O
Laptop,NNP,O
PC,NNP,O
Timbangan,NNP,B-TYPE
Badan,NNP,I-TYPE
Digital,NNP,I-TYPE
Gea,NNP,B-BRAND
BR9807,NNP,B-NAME
Waterproof,NNP,B-TYPE
Protective,NNP,I-TYPE
Case,NNP,I-TYPE
Black,NNP,B-COLOR
Converse,NNP,B-BRAND
Chuck,NNP,B-NAME
Taylor,NNP,I-NAME
All,NNP,I-NAME
Star,NNP,I-NAME
II,NNP,I-NAME
Shoes,NNP,B-TYPE
Indigo,NNP,O
Luminarc,NNP,B-BRAND
toples,NNP,B-TYPE
Rondo,NNP,B-NAME
jar,VB,I-NAME
verbena,IN,B-THEME
1.0,CD,B-DIMENSION
L,NNP,I-DIMENSION
Marie,NNP,B-BRAND
Claire,NNP,I-BRAND
Nana,NNP,B-NAME
Flat,NNP,B-TYPE
Shoes,NNP,I-TYPE
Mix,NNP,O
Color,NNP,O
Jelly,NNP,B-NAME
Gamat,NNP,I-NAME
Bio,NNP,B-BRAND
Gold,NNP,I-BRAND
Dekorasi,NN,O
Bunga,NN,B-TYPE
Hias,NNP,I-TYPE
Vintage,NNP,B-TYPE
Flower,NNP,I-TYPE
VF05,NNP,O
BELL,NNP,B-BRAND
BSX,NNP,B-NAME
A2,NNP,I-NAME
KIT,NNP,O
Pre,NNP,O
amp,NNP,O
Echo,NNP,B-TYPE
Mic,NNP,I-TYPE
Repeater,NNP,I-TYPE
Malissa,NNP,B-BRAND
Kiss,NNP,B-NAME
White,NNP,I-NAME
Me,NNP,I-NAME
Up,NNP,I-NAME
15ml,NNP,B-DIMENSION
ORIGINAL,NNP,O
Kaos,NNP,B-TYPE
Baju,NNP,B-TYPE
Pakaian,NNP,B-TYPE
MOTOR,NNP,B-THEME
KAWASAKI,NNP,I-THEME
ZX,NNP,I-THEME
130,NNP,I-THEME
SILUET,NNP,I-THEME
Murah,NNP,O
Buku,NN,B-TYPE
catatan,NN,I-TYPE
Line,NNP,B-THEME
Bear,NNP,I-THEME
and,NNP,I-THEME
Rabbit,NNP,I-THEME
Rainbow,NNP,I-THEME
Cute,NNP,I-THEME
Animals,NNP,I-THEME
Notebook,NNP,B-TYPE
sno045,CD,O
LALANG,NNP,B-BRAND
Wood,NNP,B-TYPE
Clip,NNP,I-TYPE
3,NNP,B-DIMENSION
Inches,NNP,I-DIMENSION
seca,VB,B-BRAND
201,CD,O
measuring,FW,B-TYPE
tape,FW,I-TYPE
around,FW,I-TYPE
the,FW,I-TYPE
body,FW,I-TYPE
MISS,NNP,B-BRAND
MOTER,NNP,I-BRAND
MATCHA,NNP,B-NAME
MILK,NNP,I-NAME
HAND,NNP,B-TYPE
WAX,NNP,I-TYPE
Goon,NNP,B-BRAND
Pants,NNP,I-BRAND
Excellent,NNP,O
Soft,NNP,O
XL,NNP,B-SIZE
44,NNP,B-SIZE
Celana,NNP,B-TYPE
Creative,NNP,O
Sparkle,NNP,O
Diamond,NNP,B-MATERIAL
Fashion,NNP,O
Lady,NNP,O
Girl,NNP,O
Steel,NNP,B-MATERIAL
Round,NNP,O
Elastic,NNP,O
Quartz,NNP,B-BRAND
Finger,NNP,B-TYPE
Ring,NNP,I-TYPE
watch,VB,I-TYPE
women,NN,B-GENDER
RDA,NNP,B-TYPE
Merlin,NNP,I-TYPE
24mm,NNP,B-DIMENSION
Atomizer,NNP,B-TYPE
Rebuildable,NNP,I-TYPE
Dripping,NNP,I-TYPE
Vape,NNP,I-TYPE
Tank,NNP,I-TYPE
Alumunium,NNP,B-MATERIAL
24,CD,I-MATERIAL
Silver,NNP,B-COLOR
Pulpen,NNP,B-TYPE
Elegan,NNP,O
Metal,NNP,B-MATERIAL
Isi,NNP,O
Tinta,NNP,O
Dijual,NNP,O
MOOIMOM,NNP,B-BRAND
Silicone,NNP,B-MATERIAL
Breast,NNP,B-TYPE
Pump,NNP,I-TYPE
Free,NNP,O
Lid,NNP,B-TYPE
Silikon,NNP,B-MATERIAL
Manual,NNP,O
mooi,VB,B-BRAND
mom,NN,I-BRAND
Berkualitas,NN,O
20170821,CD,O
HD,NN,O
1080P,CD,O
DIY,NNP,O
Module,NNP,O
Camera,NNP,B-TYPE
Video,NNP,O
MINI,NNP,O
DV,NNP,O
DVR,NNP,O
Motion,NNP,O
with,NNP,O
Remote,NNP,O
Control,NNP,O
Black,NNP,B-COLOR
Mont,NNP,B-BRAND
Blanc,NNP,I-BRAND
Meisterstuck,NNP,B-NAME
Classique,NNP,I-NAME
Black,NNP,B-COLOR
(P164),CD,O
Ibanez,NNP,B-BRAND
Lokal,NNP,O
Red,NNP,B-COLOR
Mesin,NN,B-TYPE
jahit,FW,I-TYPE
portable,FW,I-TYPE
multifungsi,NN,I-TYPE
SINGER,NNP,B-BRAND
1306,NNP,B-NAME
Gratis,NNP,O
Accesories,NNP,O
Jumper,NNP,B-TYPE
Booty,NNP,I-TYPE
Women,NNP,B-GENDER
4.5cm,CD,B-DIMENSION
Ultra,NNP,O
Thin,NNP,O
TPU,NNP,O
Case,NNP,O
for,NNP,O
Alcatel,NNP,B-BRAND
Flash,NNP,O
Plus,NNP,O
Vitron,NNP,B-BRAND
Dvd,NNP,B-TYPE
Player,NNP,I-TYPE
Dvd,NNP,O
42/509r,NNP,O
Technology,NNP,O
Japan,NNP,O
Grosir,NNP,B-BRAND
Station,NNP,I-BRAND
Lampu,NNP,B-TYPE
Emergency,NNP,I-TYPE
Camping,NNP,B-TYPE
LED,NNP,I-TYPE
Lentera,NNP,B-TYPE
Tarik,NNP,I-TYPE
Baterai,NNP,I-TYPE
Biru,NNP,B-COLOR
Dispenser,NNP,B-TYPE
Sabun,NNP,I-TYPE
Single,NNP,O
1,NNP,O
Tabung,NNP,O
JAKET,NNP,B-TYPE
PRIA,NNP,B-GENDER
JAKET,NNP,B-TYPE
PARKA,NNP,I-TYPE
JAKET,NNP,B-TYPE
HIKING,NNP,I-TYPE
JAKET,NNP,B-TYPE
GUNUNG,NNP,I-TYPE
JAKET,NNP,B-TYPE
MASKULIN,NNP,O
SOFTLENSE,NNP,B-TYPE
DUBAI,NNP,B-BRAND
3,NNP,I-BRAND
TONE,NNP,I-BRAND
(GARANSI,NNP,O
30,CD,O
HARI),NNP,O
USTORE,NNP,B-BRAND
Tenwin,NNP,I-BRAND
Kids,NNP,B-AGE
Office,NNP,B-TYPE
Supplies,NNP,I-TYPE
Pink,NNP,B-COLOR
intl,NNP,O
BC-06,NNP,O
Digital,NNP,B-TYPE
Wireless,NNP,I-TYPE
Bluetooth,NNP,I-TYPE
Car,NNP,I-TYPE
Kit,NNP,I-TYPE
MP3,NNP,I-TYPE
Player,NNP,I-TYPE
Wireless,NNP,B-TYPE
FM,NNP,I-TYPE
Transmitter,NNP,I-TYPE
Modulator,NNP,I-TYPE
In-car,NNP,I-TYPE
Bluetooth,NNP,I-TYPE
Receiver,NNP,I-TYPE
Korek,NNP,B-TYPE
Api,NNP,I-TYPE
Minyak,NNP,I-TYPE
Model,NNP,I-TYPE
Zippo,NNP,B-BRAND
Kantai,NNP,B-NAME
USB,NNP,B-TYPE
Flashdisk,NNP,I-TYPE
Toshiba,NNP,B-BRAND
TransMemory,NNP,B-NAME
Hayabusa,NNP,I-NAME
8GB,CD,B-CAPACITY
CASIO,NNP,B-BRAND
ORIGINAL,NNP,B-NAME
AE-1200WH-1A,NNP,I-NAME
Carters,NNP,B-BRAND
Cardigan,NNP,B-TYPE
Celana,NNP,B-TYPE
Bayi,NNP,B-AGE
Baru,NNP,I-AGE
Lahir,NNP,I-AGE
Anak,NNP,B-AGE
Bayi,NNP,I-AGE
Baju,NNP,B-TYPE
Set,NNP,I-TYPE
Pakaian,NNP,I-TYPE
Abu-Abu,NNP,B-COLOR
MASTIN,NNP,B-BRAND
ISI,NNP,O
100,NNP,O
KAPSUL,NNP,O
HERBAL,NNP,O
BIO,NNP,B-TYPE
OIL,NNP,I-TYPE
atasi,NN,O
Tulang,NNP,O
Syaraf,NNP,O
dan,CC,O
Sendi,NNP,O
Agen,NNP,O
Grosir,NNP,O
Termurah,NNP,O
Fossil,NNP,B-BRAND
FS4828,NNP,O
Original,NNP,O
Alpo,NNP,B-BRAND
Puppy,NNP,B-NAME
Beef,NNP,I-NAME
&,NNP,I-NAME
Vegetables,NNP,I-NAME
"1,3Kg",CD,B-MASS
Telkomsel,NNP,B-BRAND
Kartu,NNP,B-NAME
As,NNP,I-NAME
Nomor,NNP,B-TYPE
Cantik,NNP,I-TYPE
0823.22.505050,CD,O
Akrilik,NNP,B-BRAND
AC,NNP,I-BRAND
AC,NNP,B-TYPE
Reflector,NNP,I-TYPE
AAC80,NNP,B-NAME
ORIGINAL,NNP,O
100%,NNP,O
SK-II,NNP,B-BRAND
Facial,NNP,B-NAME
Treatment,NNP,I-NAME
Essence,NNP,I-NAME
(FTE),NNP,I-NAME
30ml,NNP,B-DIMENSION
SK,NNP,B-BRAND
II,NNP,I-BRAND
Case,NNP,B-TYPE
Flip,NNP,I-TYPE
Cover,NNP,I-TYPE
WIMCYCLE,NNP,B-BRAND
26,NNP,B-NAME
Fatman,NNP,I-NAME
White,NNP,B-COLOR
Sabun,NNP,B-TYPE
JELOVA,NNP,B-BRAND
ANGELA,NNP,I-BRAND
SETELAN,NNP,B-TYPE
BAJU,NNP,I-TYPE
LENGAN,NNP,I-TYPE
&,NNP,I-TYPE
CELANA,NNP,I-TYPE
PANJANG,NNP,I-TYPE
BABY,NNP,B-AGE
BAYI,NNP,B-AGE
SNI,NNP,O
STANDART,NNP,O
PBK,NNP,O
0-6,NNP,B-AGE
MONTHS,NNP,I-AGE
Tempat,NNP,B-TYPE
Sampah,NNP,I-TYPE
Mini,NNP,I-TYPE
untuk,SC,O
Mobil,NNP,O
Bahan,NNP,O
Polimer,NNP,B-MATERIAL
PBT,NNP,I-MATERIAL
(Dengan,NNP,O
Lampu,NNP,O
LED),NNP,O
Kaos,NNP,B-TYPE
Distro,NNP,I-TYPE
WRANGLER,NNP,B-THEME
T-Shirt,NNP,B-TYPE
Hitam,NNP,B-COLOR
TERBARU,NNP,O
BUBBLE,NNP,B-TYPE
WRAP,NNP,I-TYPE
MURAH,NNP,O
ECERAN,NNP,O
1,NNP,B-DIMENSION
METER,NNP,I-DIMENSION
Kalung,NNP,B-TYPE
Panjang,NNP,O
Rantai,NNP,O
Emas,NNP,B-MATERIAL
Liontin,NNP,O
Salib,NNP,B-SHAPE
dengan,IN,O
Kristal,NNP,O
Seoul,NNP,B-TYPE
Knit,NNP,I-TYPE
Blazer,NNP,I-TYPE
3,CD,O
wrn,NN,O
baju,NN,B-TYPE
rajut,VB,I-TYPE
murah,JJ,O
Tosca,NNP,B-COLOR
Mini,NNP,B-SIZE
Pom,NNP,B-TYPE
Earings,NNP,I-TYPE
Ready,NNP,O
Stok,NNP,O
Pembalut,NNP,B-TYPE
Airiz,NNP,B-BRAND
1,NNP,B-NAME
Day,NNP,I-NAME
Panty,NNP,B-TYPE
Tiens,NNP,B-NAME
Tipis,NNP,O
Anti,NNP,O
Bocor,NNP,O
Adem,NNP,O
Dipakai,NNP,O
BASIC,NNP,B-TYPE
O,NNP,I-TYPE
T,NNP,I-TYPE
SHIRT,NNP,I-TYPE
KAOS,NNP,B-TYPE
WANITA,NNP,I-TYPE
BASIC,NNP,I-TYPE
BUKU,NNP,B-TYPE
USM,NNP,B-NAME
PKN,NNP,I-NAME
STAN,NNP,I-NAME
2017,CD,I-NAME
Jual,FW,O
Pampers,FW,B-BRAND
premium,FW,B-NAME
care,FW,I-NAME
tape,FW,O
S,NNP,B-SIZE
S,NNP,B-SIZE
S,NNP,B-SIZE
Promo,NNP,O
Topi,NNP,B-TYPE
Kupluk,NNP,I-TYPE
Headset,NNP,B-TYPE
Bluetooth,NNP,I-TYPE
Wireless,NNP,B-TYPE
Earphone,NNP,I-TYPE
Headphone,NNP,B-TYPE
HITAM,NNP,B-COLOR
Diskon,NNP,O
20170821,CD,O
Hijab,NNP,B-TYPE
Kerudung,NNP,B-TYPE
Segi,NNP,B-SHAPE
Empat,NNP,I-SHAPE
Cotton,NNP,B-MATERIAL
Japan,NNP,I-MATERIAL
Paris,NNP,B-COLOR
Navy,NNP,I-COLOR
Jilbab,NNP,B-TYPE
kaos,NN,B-TYPE
regland,NNP,I-TYPE
Natgeo,NNP,B-THEME
Series,NNP,I-THEME
S925,CD,B-MATERIAL
sayap,NN,B-TYPE
malaikat,NN,I-TYPE
bentuk,NN,B-SHAPE
hati,VB,I-SHAPE
Amethyst,NNP,B-MATERIAL
kalung,VB,B-TYPE
kristal,NN,B-MATERIAL
untuk,SC,O
wanita,NN,B-GENDER
International,NNP,O
(...,Z,O
Super,NNP,O
Worth,NNP,O
Original,NNP,O
Sony,NNP,B-NAME
EX51,NNP,I-NAME
Bass,NNP,O
in,NNP,O
ear,NNP,O
Earphone,NNP,B-TYPE
Headset,NNP,B-TYPE
(No,NNP,O
Box),NNP,O
Pampers,NNP,B-BRAND
Popok,NNP,B-TYPE
Active,NNP,B-NAME
Baby,NNP,I-NAME
Pants,NNP,I-NAME
XL,NNP,B-SIZE
50+2,NNP,O
L,NNP,B-SIZE
60+4,NNP,O
M,NNP,B-SIZE
76+6,CD,O
JAKET,NNP,B-TYPE
FASHION,NNP,O
METALIK,NNP,B-COLOR
SILVER,NNP,I-COLOR
JKT,NNP,O
384,CD,O
Jersey,NNP,B-TYPE
XC-Tpjg,NNP,B-NAME
TBIKE,NNP,I-NAME
EAGLE,NNP,I-NAME
RED,NNP,B-COLOR
Nongshim,NNP,B-BRAND
Seafood,NNP,B-NAME
Ramyun,NNP,I-NAME
Frontline,NNP,B-BRAND
Spray,NNP,I-BRAND
Obat,NNP,B-TYPE
Kutu,NNP,I-TYPE
Semprot,NNP,I-TYPE
Hewan,NNP,I-TYPE
100,CD,B-DIMENSION
mL,NND,I-DIMENSION
Women,NNP,B-GENDER
Batwing,NNP,B-TYPE
Sleeve,NNP,I-TYPE
Tassels,NNP,B-TYPE
Hem,NNP,I-TYPE
Style,NNP,I-TYPE
Cloak,NNP,B-TYPE
Poncho,NNP,B-TYPE
Cape,NNP,B-TYPE
Knitting,NNP,B-MATERIAL
Sweater,NNP,B-TYPE
Coat,NNP,B-TYPE
Shawl,NNP,B-TYPE
intl,NNP,O
Mouse,NNP,B-TYPE
Logitech,NNP,B-BRAND
M238,NNP,B-NAME
Wireless,NNP,B-TYPE
Mouse,NNP,I-TYPE
Mouse,NNP,B-TYPE
Logitech,NNP,B-BRAND
M238,NNP,B-TYPE
CB,SYM,O
20684,CD,O
Cat,NNP,O
Tas,NNP,B-TYPE
Fashion,NNP,I-TYPE
Korea,NNP,O
Premium,NNP,O
Bag,NNP,B-TYPE
Import,NNP,O
Cewek,NNP,B-GENDER
Wanita,NNP,B-GENDER
Kerja/Kuliah/Main/Mall/Travelling,NNP,O
Mainan,NNP,B-TYPE
Anak,NNP,I-TYPE
Edukasi,NNP,I-TYPE
Kayu,NNP,B-MATERIAL
Kotak,NNP,B-TYPE
Geometri,NNP,I-TYPE
PROMO.........,FW,O
kangertech,FW,B-BRAND
dripbox,FW,B-TYPE
black,FW,B-COLOR
Best,FW,O
Price,FW,O
Alexandre,NNP,B-BRAND
Christie,NNP,I-BRAND
AC,NNP,B-NAME
6339,CD,I-NAME
Automatic,NNP,O
Bronzium,NNP,B-MATERIAL
Limited,NNP,O
Men,NNP,B-GENDER
Original,NNP,O
Mini,NNP,B-SIZE
USB,NNP,B-TYPE
Bluetooth,NNP,I-TYPE
Dongle,NNP,I-TYPE
Adapter,NNP,I-TYPE
Promo,NNP,O
kimono,NNP,B-TYPE
handuk,VB,I-TYPE
Limited,NNP,O
20170821,CD,O
Pet,NNP,B-BRAND
Buddy,NNP,I-BRAND
Love,NNP,I-BRAND
Dog,NNP,B-TYPE
Food,NNP,I-TYPE
Repack,NNP,O
1,NNP,B-MASS
Kg,NNP,I-MASS
ST,NNP,B-BRAND
Atasan,NNP,B-TYPE
Wanita,NNP,B-GENDER
Annisa,NNP,B-NAME
top,JJ,B-TYPE
Capdase,NNP,B-BRAND
15,CD,B-SIZE
inch,NN,O
Sleeve,NNP,B-TYPE
Case,NNP,I-TYPE
Tas,NNP,B-TYPE
Sarung,NNP,I-TYPE
Laptop,NNP,I-TYPE
Bag,NNP,O
BROWN,NNP,B-COLOR
PK00M150,NNP,B-NAME
S081,NNP,I-NAME
CX,NNP,I-NAME
ALDO,NNP,B-BRAND
TABLET,NNP,B-TYPE
T33,NNP,B-NAME
ALDO,NNP,B-BRAND
POWER,NNP,B-TYPE
BANK,NNP,I-TYPE
4100mAh,CD,B-CAPACITY
ULTRA,NNP,O
SLIM,NNP,O
BIRU,NNP,B-COLOR
Perawatan,NNP,B-TYPE
Rambut,NNP,I-TYPE
Terbaik,NNP,O
Kaminomoto,NNP,B-BRAND
Shampoo,NNP,B-TYPE
Hair,NNP,B-TYPE
Care,NNP,I-TYPE
Bergo,NNP,B-NAME
Gardeno,NNP,B-BRAND
Talita,NNP,I-BRAND
Merries,NNP,B-BRAND
Tape,NNP,B-NAME
NB24,NNP,I-NAME
/,Z,I-NAME
S24,NNP,I-NAME
Lampu,NNP,B-TYPE
DULUX,NNP,B-NAME
VALUE,NNP,I-NAME
TWIST,NNP,I-NAME
Kuning,NNP,B-COLOR
Warm,NNP,B-COLOR
White,NNP,I-COLOR
OSRAM,NNP,B-BRAND
Fidget,NNP,B-TYPE
Spinner,NNP,I-TYPE
Aluminium,NNP,B-MATERIAL
Premium,NNP,O
Captain,NNP,B-THEME
America,NNP,I-THEME
Focus,NNP,B-TYPE
Hand,NNP,I-TYPE
Toys,NNP,I-TYPE
Mainan,NNP,B-TYPE
Spinner,NNP,I-TYPE
EDC,NNP,B-BRAND
Aluminium,NNP,B-MATERIAL
toqbar,NNP,O
Brass,NNP,B-MATERIAL
Waterproof,NNP,B-TYPE
bag,NNP,I-TYPE
Case,NNP,I-TYPE
Tempat,NNP,B-TYPE
Pensil,NNP,I-TYPE
Kaleng,NNP,B-MATERIAL
Kotak,NNP,B-TYPE
Pensil,NNP,I-TYPE
Lucu,NNP,O
2,CD,O
Susun,NNP,O
Cute,NNP,B-THEME
Animal,NNP,I-THEME
Canon,NNP,B-BRAND
Cartridge,NNP,B-TYPE
Yonex,NNP,B-BRAND
Nanoray,NNP,B-NAME
D27,NNP,I-NAME
Raket,NNP,B-TYPE
Badminton,NNP,I-TYPE
Asus,NNP,B-BRAND
Zenfone,NNP,B-NAME
4,CD,I-NAME
MANTAP,NNP,O
Body,NNP,B-TYPE
Shop,NNP,I-TYPE
Body,NNP,B-TYPE
Spa,NNP,I-TYPE
Peeling,NNP,B-TYPE
Gel,NNP,I-TYPE
New,NNP,O
Pack,NNP,O
ISI,NNP,O
400ML,CD,B-DIMENSION
3,CD,B-TYPE
D,NNP,I-TYPE
Wall,NNP,I-TYPE
stiker,FW,I-TYPE
Metope,FW,B-NAME
kertas,NN,B-TYPE
perekat,NN,I-TYPE
hiasan,NN,B-TYPE
stiker,NN,B-TYPE
nempel,NN,I-TYPE
di,IN,I-TYPE
dinding,FW,I-TYPE
HAPPY,NNP,B-BRAND
FLIGHT,NNP,I-BRAND
PASPORT,NNP,B-TYPE
COVER,NNP,I-TYPE
6,NNP,O
COLORS,NNP,O
HIGH,NNP,O
QUALIYY,NNP,O
PRODUCT,NNP,O
Brazilian,NNP,B-NAME
Santos,NNP,I-NAME
200,CD,B-MASS
gram,NN,I-MASS
Kopi,NNP,B-TYPE
Bubuk,NNP,I-TYPE
Excelso,NNP,B-BRAND
Grounded,NNP,B-TYPE
Coffee,NNP,I-TYPE
Jual,NNP,O
Flotrol,NNP,B-BRAND
Resin,NNP,B-TYPE
Kation,NNP,I-TYPE
Cation,NNP,B-TYPE
Bag,NNP,I-TYPE
XL,NNP,B-BRAND
Paket,NNP,B-NAME
Super,NNP,I-NAME
Ngebut,NNP,I-NAME
30,CD,I-NAME
Hari,NN,I-NAME
Tas,NNP,B-TYPE
Travel,NNP,I-TYPE
Tas,NNP,B-TYPE
Selempang,NNP,I-TYPE
Model,NNP,O
Terbaru,NNP,O
Tas,NNP,O
Selempang,NNP,O
Army,NNP,B-THEME
Force,NNP,I-THEME
TY-300,NNP,O
Coklat,NNP,B-COLOR
khatizah,NN,B-BRAND
Aina,NNP,B-NAME
Hijab,NNP,B-TYPE
Set,NNP,I-TYPE
[pakaian,NN,O
wanita,NN,O
cantik,NN,O
online],NNP,O
Camping,FW,B-TYPE
Hiking,FW,I-TYPE
Cooking,FW,I-TYPE
Set,FW,I-TYPE
2,CD,O
Person,NNP,O
Perlengkapan,NNP,B-TYPE
Masak,NNP,I-TYPE
Outdoor,NNP,I-TYPE
Action,NNP,B-TYPE
Figure,NNP,I-TYPE
Star,NNP,B-THEME
Wars,NNP,I-THEME
Obi,NNP,I-THEME
Wan,NNP,I-THEME
Kenobi,NNP,I-THEME
Outlander,NNP,I-THEME
Nightclub,NNP,I-THEME
Encounter,NNP,I-THEME
Original,NNP,O
Habsro,NNP,B-BRAND
180g,CD,B-MASS
16,CD,B-COLOR
Colors,NNP,I-COLOR
MULTI,NNP,B-TYPE
POUCH,NNP,I-TYPE
/Fashion,FW,O
2,CD,O
Colour,NNP,O
Cosmetic,NNP,B-TYPE
Pouch,NNP,I-TYPE
Wash,NNP,B-TYPE
Bag,NNP,I-TYPE
Korean,NNP,O
Design,NNP,O
anti,JJ,B-NAME
snoring,RB,I-NAME
anti,JJ,B-NAME
dengkur,VB,I-NAME
PS3,NNP,B-NAME
ONE,NNP,I-NAME
PIECE,NNP,I-NAME
UNLIMITED,NNP,I-NAME
WORLD,NNP,I-NAME
RED,NNP,I-NAME
USA,NNP,O
(USED),NNP,O
Swiss,NNP,B-BRAND
Army,NNP,I-BRAND
SA0079L,NNP,B-NAME
Jam,NNP,B-TYPE
Tangan,NNP,I-TYPE
Wanita,NNP,B-GENDER
Stainless,NNP,B-MATERIAL
Targus,NNP,B-BRAND
Wireless,NNP,B-TYPE
Presenter,NNP,I-TYPE
with,NNP,O
Cursor,NNP,O
