key,value
"('-1:word.lower():kapasitas', 'B-DIMENSION')",0.886896
"('+1:word.lower():kekt', 'B-TYPE')",0.173212
"('word.lower():kekt', 'B-BRAND')",0.963362
"('word[-3:]:EKT', 'B-BRAND')",0.963362
"('word[-2:]:KT', 'B-BRAND')",0.747471
"('word.lower():20000', 'B-CAPACITY')",0.277614
"('-1:word.lower():kekt', 'O')",0.745145
"('-1:word.lower():kekt', 'B-CAPACITY')",0.276199
"('-1:word.lower():20000', 'I-CAPACITY')",0.277559
"('-1:word.lower():edition', 'I-NAME')",0.653398
"('word.lower():keychain', 'O')",0.052525
"('word.lower():noticks', 'B-BRAND')",0.904093
"('-1:word.lower():noticks', 'B-TYPE')",0.179777
"('-1:word.lower():kutu', 'I-TYPE')",0.530601
"('+1:word.lower():noodle', 'B-TYPE')",0.968401
"('word.lower():noodle', 'I-TYPE')",0.915293
"('+1:word.lower():samyang', 'I-TYPE')",0.336326
"('word.lower():samyang', 'B-BRAND')",2.317986
"('-1:word.lower():noodle', 'B-BRAND')",0.689784
"('+1:word.lower():seafood', 'B-BRAND')",1.308819
"('word.lower():seafood', 'B-TYPE')",0.13916
"('word.lower():seafood', 'B-NAME')",0.079314
"('word[-3:]:OOD', 'B-TYPE')",0.419675
"('word[-2:]:OD', 'B-TYPE')",0.419675
"('-1:word.lower():samyang', 'B-TYPE')",1.11426
"('+1:word.lower():ramyun', 'B-TYPE')",0.13916
"('+1:word.lower():ramyun', 'B-NAME')",0.079314
"('word.lower():ramyun', 'I-TYPE')",0.161179
"('word.lower():ramyun', 'I-NAME')",0.20104
"('word[-3:]:YUN', 'I-TYPE')",0.577227
"('-1:word.lower():seafood', 'I-TYPE')",0.161179
"('-1:word.lower():seafood', 'I-NAME')",0.20104
"('word[-3:]:MIE', 'B-TYPE')",0.135608
"('-1:word.lower():ramyun', 'B-TYPE')",0.135608
"('word.lower():glove', 'B-TYPE')",0.16497
"('+1:word.lower():half', 'B-TYPE')",0.003074
"('+1:word.lower():half', 'B-COLOR')",0.000541
"('word.lower():half', 'O')",0.080893
"('word.lower():half', 'I-TYPE')",0.280075
"('word[-3:]:alf', 'O')",0.080893
"('word[-3:]:alf', 'I-TYPE')",0.280075
"('-1:word.lower():glove', 'I-TYPE')",0.360858
"('+1:word.lower():finger', 'B-BRAND')",0.894945
"('+1:word.lower():finger', 'I-TYPE')",0.304755
"('-1:word.lower():half', 'I-TYPE')",0.549967
"('+1:word.lower():shimano', 'I-TYPE')",0.698336
"('word.lower():shimano', 'B-BRAND')",0.977738
"('-1:word.lower():finger', 'B-BRAND')",0.966539
"('-1:word.lower():shimano', 'B-TYPE')",0.559143
"('word.lower():xp-pen', 'B-BRAND')",0.637636
"('+1:word.lower():smart', 'B-BRAND')",0.407276
"('word.lower():smart', 'B-TYPE')",0.287408
"('word.lower():smart', 'O')",0.365181
"('word.lower():smart', 'I-TYPE')",-0.288359
"('word[-3:]:art', 'B-TYPE')",0.48077
"('word[-3:]:art', 'O')",0.880668
"('word[-3:]:art', 'I-TYPE')",-0.415853
"('-1:word.lower():xp-pen', 'O')",0.804235
"('-1:word.lower():smart', 'I-TYPE')",0.70744
"('+1:word.lower():drawing', 'B-TYPE')",1.103915
"('+1:word.lower():drawing', 'O')",0.040008
"('word.lower():drawing', 'B-NAME')",0.275235
"('word.lower():drawing', 'I-TYPE')",0.693057
"('-1:word.lower():drawing', 'I-TYPE')",0.252482
"('+1:word.lower():passive', 'O')",0.405329
"('word.lower():passive', 'O')",0.418632
"('-1:word.lower():passive', 'O')",1.122032
"('+1:word.lower():g430', 'O')",1.122032
"('word.lower():g430', 'B-NAME')",0.633373
"('word[-3:]:430', 'B-NAME')",0.633373
"('+1:word.lower():random', 'I-TYPE')",0.642124
"('+1:word.lower():random', 'B-COLOR')",0.859529
"('word.lower():random', 'B-COLOR')",0.53387
"('word.lower():random', 'I-COLOR')",0.836502
"('word[-3:]:dom', 'B-COLOR')",0.53387
"('word[-3:]:dom', 'I-COLOR')",0.836502
"('-1:word.lower():random', 'B-TYPE')",0.404391
"('-1:word.lower():random', 'I-COLOR')",1.24257
"('+1:word.lower():aetos', 'I-TYPE')",0.046704
"('word.lower():aetos', 'B-BRAND')",0.416203
"('word[-3:]:TOS', 'B-BRAND')",0.416203
"('+1:word.lower():krypton', 'B-BRAND')",0.416203
"('word.lower():krypton', 'B-NAME')",0.693778
"('-1:word.lower():aetos', 'B-NAME')",0.693778
"('+1:word.lower():813188', 'B-NAME')",0.693778
"('word.lower():813188', 'O')",0.424445
"('word[-3:]:188', 'O')",1.367183
"('-1:word.lower():krypton', 'O')",0.424445
"(""word.lower():wellington's"", 'B-BRAND')",0.129788
"('+1:word.lower():sofabed', 'B-BRAND')",0.129788
"('word.lower():sofabed', 'B-TYPE')",0.655499
"('word[-3:]:bed', 'B-TYPE')",0.984757
"('word[-3:]:bed', 'I-MATERIAL')",0.601973
"(""-1:word.lower():wellington's"", 'B-TYPE')",0.655499
"('+1:word.lower():chess', 'B-TYPE')",0.655499
"('word.lower():chess', 'B-NAME')",1.461962
"('-1:word.lower():sofabed', 'B-NAME')",1.461962
"('+1:word.lower():hitam-merah', 'B-NAME')",1.461962
"('word.lower():hitam-merah', 'B-COLOR')",0.890881
"('-1:word.lower():chess', 'B-COLOR')",0.890881
"('word.lower():gp', 'B-BRAND')",0.127993
"('word[-3:]:GP', 'B-BRAND')",0.127993
"('word.lower():aaa', 'I-TYPE')",0.387762
"('word[-3:]:AAA', 'I-TYPE')",0.387762
"('+1:word.lower():cha', 'I-TYPE')",0.180986
"('word.lower():cha', 'B-BRAND')",0.399951
"('+1:word.lower():rama', 'B-BRAND')",0.399951
"('word.lower():rama', 'I-BRAND')",0.375451
"('-1:word.lower():cha', 'I-BRAND')",0.375451
"('+1:word.lower():9', 'I-BRAND')",0.361399
"('+1:word.lower():9', 'I-TYPE')",0.660421
"('word.lower():9', 'O')",0.110889
"('word.lower():9', 'I-BRAND')",0.868181
"('word[-3:]:9', 'O')",0.110889
"('word[-3:]:9', 'I-BRAND')",0.868181
"('word[-2:]:9', 'O')",0.110889
"('word[-2:]:9', 'I-BRAND')",0.868181
"('-1:word.lower():rama', 'I-BRAND')",0.901518
"('-1:word.lower():9', 'O')",0.800188
"('word[-3:]:sah', 'I-NAME')",0.67507
"('word.lower():m-2911', 'B-NAME')",0.643172
"('word[-3:]:911', 'B-NAME')",1.111939
"('-1:word.lower():pasah', 'B-NAME')",0.643172
"('-1:word.lower():m-2911', 'B-BRAND')",2.189632
"('word.lower():kazel', 'B-BRAND')",0.339702
"('+1:word.lower():bodysuit', 'B-BRAND')",0.339702
"('word.lower():bodysuit', 'B-TYPE')",0.465385
"('-1:word.lower():kazel', 'B-TYPE')",0.465385
"('-1:word.lower():bodysuit', 'B-GENDER')",1.449971
"('word.lower():razer', 'B-BRAND')",1.842728
"('-1:word.lower():razer', 'B-TYPE')",1.262892
"('+1:word.lower():krait', 'B-TYPE')",0.745952
"('word.lower():krait', 'B-NAME')",1.068212
"('word[-3:]:ait', 'O')",0.010376
"('word[-3:]:ait', 'B-NAME')",0.996884
"('-1:word.lower():krait', 'B-COLOR')",0.075948
"('+1:word.lower():razer', 'B-COLOR')",0.075948
"('+1:word.lower():deathstalker', 'B-TYPE')",0.036042
"('word.lower():deathstalker', 'B-NAME')",0.439934
"('-1:word.lower():deathstalker', 'I-NAME')",0.499522
"('+1:word.lower():bundle', 'I-NAME')",0.227406
"('+1:word.lower():bundle', 'I-MASS')",0.35741
"('word.lower():bundle', 'B-TYPE')",1.050688
"('word.lower():bundle', 'I-NAME')",0.468947
"('+1:word.lower():converter', 'I-TYPE')",0.58772
"('word.lower():converter', 'I-TYPE')",0.358276
"('+1:word.lower():opticpro', 'I-TYPE')",0.097925
"('word.lower():opticpro', 'B-BRAND')",0.588369
"('-1:word.lower():converter', 'B-BRAND')",0.54633
"('word[-2:]:LT', 'B-AGE')",1.051449
"('word.lower():aquila', 'B-NAME')",0.522142
"('-1:word.lower():bolt', 'O')",0.446708
"('-1:word.lower():aquila', 'I-NAME')",0.502699
"('+1:word.lower():mi-f', 'I-NAME')",0.502699
"('word.lower():mi-f', 'I-NAME')",0.324216
"('word[-3:]:i-F', 'I-NAME')",0.324216
"('word[-2:]:-F', 'I-NAME')",0.324216
"('-1:word.lower():mi-f', 'I-NAME')",0.32257
"('+1:word.lower():ltei', 'I-NAME')",0.32257
"('word.lower():ltei', 'I-NAME')",0.978453
"('word[-3:]:TEi', 'I-NAME')",0.978453
"('word[-2:]:Ei', 'I-NAME')",0.978453
"('word.lower():perdana', 'B-TYPE')",0.261719
"('+1:word.lower():kuota', 'B-TYPE')",0.449001
"('word.lower():kuota', 'I-TYPE')",0.757827
"('-1:word.lower():perdana', 'I-TYPE')",0.647504
"('-1:word.lower():perdana', 'I-NAME')",0.325858
"('-1:word.lower():kuota', 'B-MEMORY')",1.843714
"('word.lower():apron', 'B-TYPE')",1.126125
"('+1:word.lower():menyusui', 'B-TYPE')",0.211157
"('word.lower():menyusui', 'I-TYPE')",0.846176
"('-1:word.lower():apron', 'B-TYPE')",0.486602
"('word[-3:]:BiG', 'B-SIZE')",0.513945
"('word[-2:]:iG', 'B-SIZE')",0.513945
"('-1:word.lower():menyusui', 'O')",0.088446
"('-1:word.lower():menyusui', 'B-SIZE')",0.610391
"('+1:word.lower():tv', 'B-TYPE')",-0.268794
"('+1:word.lower():tv', 'O')",0.113817
"('+1:word.lower():tv', 'I-NAME')",0.177047
"('word[-3:]:TV', 'B-TYPE')",0.229514
"('word[-3:]:TV', 'I-TYPE')",0.948003
"('word[-2:]:TV', 'B-TYPE')",0.229514
"('word[-2:]:TV', 'I-TYPE')",0.948003
"('word.lower():led/lcd', 'I-TYPE')",0.389038
"('word[-3:]:LCD', 'I-TYPE')",0.477362
"('word[-3:]:LCD', 'B-DISPLAY')",0.941367
"('+1:word.lower():15""-32""', 'I-TYPE')",0.389038
"('word.lower():15""-32""', 'B-DIMENSION')",0.742911
"('word[-3:]:32""', 'B-DIMENSION')",0.742911
"('-1:word.lower():led/lcd', 'B-DIMENSION')",0.742911
"('-1:word.lower():15""-32""', 'O')",0.452898
"('word.lower():remax', 'B-BRAND')",1.16714
"('word.lower():pudding', 'I-BRAND')",0.777162
"('-1:word.lower():remax', 'I-BRAND')",0.460273
"('-1:word.lower():pudding', 'B-TYPE')",0.301816
"('word.lower():tangga', 'B-TYPE')",0.019799
"('-1:word.lower():tangga', 'I-TYPE')",0.076042
"('+1:word.lower():2.5', 'B-MATERIAL')",0.218476
"('word.lower():2.5', 'B-DIMENSION')",0.306173
"('word[-3:]:2.5', 'B-DIMENSION')",0.306173
"('-1:word.lower():2.5', 'I-DIMENSION')",0.686923
"('+1:word.lower():sankin', 'I-DIMENSION')",0.686923
"('word.lower():sankin', 'B-BRAND')",1.409955
"('word.lower():menyimpan', 'O')",0.14342
"('word.lower():menyimpan', 'I-TYPE')",1.6e-05
"('-1:word.lower():menyimpan', 'O')",0.003663
"('-1:word.lower():menyimpan', 'I-TYPE')",0.340178
"('+1:word.lower():anda', 'O')",1.357151
"('word.lower():anda', 'O')",1.120846
"('word.lower():sleek', 'B-BRAND')",0.077043
"('word[-3:]:eek', 'B-BRAND')",0.077043
"('-1:word.lower():sleek', 'B-NAME')",0.658092
"('+1:word.lower():nipplepouch', 'B-NAME')",0.658092
"('word.lower():nipplepouch', 'I-NAME')",0.526619
"('+1:word.lower():900ml', 'I-NAME')",0.526619
"('word.lower():900ml', 'B-DIMENSION')",0.043903
"('-1:word.lower():nipplepouch', 'B-DIMENSION')",0.043903
"('+1:word.lower():7/8""', 'O')",0.971747
"('word.lower():7/8""', 'B-DIMENSION')",0.973004
"('word[-3:]:/8""', 'B-DIMENSION')",0.973004
"('word[-2:]:8""', 'B-DIMENSION')",0.973004
"('+1:word.lower():motorcycle', 'I-TYPE')",0.280109
"('+1:word.lower():motorcycle', 'B-DIMENSION')",0.960821
"('word.lower():motorcycle', 'B-TYPE')",0.300394
"('word.lower():motorcycle', 'I-TYPE')",0.47414
"('-1:word.lower():7/8""', 'B-TYPE')",0.484343
"('-1:word.lower():motorcycle', 'O')",0.222406
"('+1:word.lower():atv', 'I-TYPE')",0.56125
"('word.lower():atv', 'B-TYPE')",0.658595
"('word[-3:]:Atv', 'B-TYPE')",0.658595
"('-1:word.lower():atv', 'B-TYPE')",0.75598
"('+1:word.lower():stop', 'B-TYPE')",0.75598
"('+1:word.lower():tether', 'I-TYPE')",0.101548
"('word.lower():tether', 'I-TYPE')",0.111199
"('+1:word.lower():kill', 'I-TYPE')",0.111199
"('word.lower():kill', 'B-TYPE')",0.265773
"('-1:word.lower():tether', 'B-TYPE')",0.265773
"('+1:word.lower():switch', 'B-TYPE')",1.249958
"('word.lower():switch', 'I-TYPE')",0.728252
"('-1:word.lower():kill', 'I-TYPE')",0.01614
"('-1:word.lower():switch', 'I-TYPE')",0.783713
"('+1:word.lower():button', 'B-BRAND')",0.352688
"('word.lower():button', 'B-TYPE')",0.277685
"('word.lower():button', 'I-TYPE')",0.672521
"('-1:word.lower():button', 'I-TYPE')",0.39778
"('word.lower():buy', 'O')",0.80893
"('word[-3:]:Buy', 'O')",0.80893
"('-1:word.lower():buy', 'O')",0.217609
"('+1:word.lower():get', 'O')",0.217609
"('word.lower():get', 'O')",0.267753
"('word[-3:]:Get', 'O')",0.267753
"('+1:word.lower():pia', 'O')",1.420944
"('word.lower():pia', 'B-TYPE')",1.168751
"('word[-3:]:Pia', 'B-TYPE')",0.2767
"('+1:word.lower():janger', 'B-TYPE')",0.2767
"('word.lower():janger', 'I-TYPE')",0.367195
"('-1:word.lower():pia', 'I-TYPE')",1.28678
"('word.lower():terpercaya', 'O')",1.029262
"('-1:word.lower():terpercaya', 'B-TYPE')",0.707603
"('+1:word.lower():etude', 'B-TYPE')",0.619168
"('+1:word.lower():etude', 'I-TYPE')",0.43094
"('-1:word.lower():rautan', 'B-BRAND')",1.457367
"('-1:word.lower():rautan', 'O')",0.251005
"('word[-3:]:Sim', 'O')",0.245071
"('+1:word.lower():tf', 'O')",0.310869
"('word.lower():tf', 'O')",0.730692
"('word[-3:]:Tf', 'O')",0.192532
"('word[-2:]:Tf', 'O')",0.192532
"('-1:word.lower():tf', 'O')",0.910194
"('word.lower():0647', 'O')",0.257608
"('word[-3:]:647', 'O')",0.257608
"('word[-2:]:47', 'O')",0.257608
"('+1:word.lower():romper', 'O')",0.257608
"('word.lower():romper', 'B-TYPE')",0.107237
"('-1:word.lower():0647', 'B-TYPE')",0.107237
"('-1:word.lower():romper', 'I-TYPE')",0.810067
"('+1:word.lower():vest', 'I-TYPE')",0.810067
"('word.lower():vest', 'I-TYPE')",1.034365
"('-1:word.lower():vest', 'O')",0.190153
"('+1:word.lower():rocket', 'I-TYPE')",0.320496
"('word.lower():rocket', 'B-NAME')",0.372183
"('-1:word.lower():lynea', 'B-NAME')",0.378476
"('-1:word.lower():rocket', 'I-NAME')",0.318565
"('+1:word.lower():250ml', 'I-NAME')",1.210738
"('word.lower():250ml', 'B-DIMENSION')",0.230054
"('-1:word.lower():250ml', 'B-TYPE')",0.69511
"('word.lower():league', 'B-BRAND')",0.91635
"('word[-3:]:GUE', 'B-BRAND')",0.249089
"('+1:word.lower():101203775', 'B-BRAND')",0.249089
"('word.lower():101203775', 'O')",0.693309
"('word[-3:]:775', 'O')",0.693309
"('word[-2:]:75', 'O')",0.057617
"('word[-2:]:75', 'B-NAME')",0.5785
"('-1:word.lower():league', 'O')",0.418082
"('-1:word.lower():league', 'B-NAME')",0.013881
"('+1:word.lower():taka', 'O')",0.693309
"('word.lower():taka', 'B-NAME')",1.205743
"('-1:word.lower():101203775', 'B-NAME')",1.205743
"('+1:word.lower():180x200x20cm', 'I-SIZE')",1.106627
"('word.lower():8.0""', 'B-DIMENSION')",0.452818
"('word[-3:]:.0""', 'B-DIMENSION')",1.24615
"('word[-2:]:0""', 'B-DIMENSION')",1.24615
"('-1:word.lower():tab4', 'B-DIMENSION')",0.452818
"('+1:word.lower():t331', 'B-DIMENSION')",0.452818
"('word.lower():t331', 'O')",0.697818
"('word[-3:]:331', 'O')",0.697818
"('-1:word.lower():8.0""', 'O')",0.697818
"('word.lower():wellcomm', 'B-BRAND')",0.728955
"('word[-3:]:omm', 'B-BRAND')",0.728955
"('-1:word.lower():wellcomm', 'B-TYPE')",0.44057
"('+1:word.lower():aio', 'B-TYPE')",0.992323
"('+1:word.lower():aio', 'B-NAME')",0.534906
"('word.lower():aio', 'O')",0.693528
"('word.lower():aio', 'I-NAME')",0.280736
"('word[-3:]:AIO', 'O')",0.693528
"('word[-3:]:AIO', 'I-NAME')",0.280736
"('-1:word.lower():aio', 'B-NAME')",0.490037
"('-1:word.lower():aio', 'I-NAME')",0.385883
"('+1:word.lower():c460-0579', 'B-NAME')",0.746438
"('word.lower():c460-0579', 'I-NAME')",0.678308
"('word[-3:]:579', 'I-NAME')",0.678308
"('word.lower():morinaga', 'B-BRAND')",0.187298
"('+1:word.lower():bmt', 'B-BRAND')",0.187298
"('word.lower():bmt', 'B-NAME')",0.069914
"('word[-3:]:BMT', 'B-NAME')",0.069914
"('word[-2:]:MT', 'B-NAME')",0.069914
"('-1:word.lower():morinaga', 'B-NAME')",0.069914
"('+1:word.lower():regular', 'B-NAME')",0.069914
"('word.lower():regular', 'I-NAME')",0.100196
"('-1:word.lower():bmt', 'I-NAME')",0.100196
"('-1:word.lower():regular', 'I-NAME')",0.305966
"('word.lower():clever', 'B-NAME')",0.986865
"('-1:word.lower():clever', 'I-NAME')",1.033075
"('+1:word.lower():gunting', 'B-NAME')",0.171613
"('+1:word.lower():gunting', 'I-TYPE')",-0.140992
"('+1:word.lower():gunting', 'I-NAME')",1.035592
"('word.lower():gunting', 'B-TYPE')",0.461813
"('word.lower():gunting', 'O')",0.684412
"('-1:word.lower():gunting', 'O')",0.268725
"('word.lower():sayur', 'I-TYPE')",0.125246
"('word[-3:]:yur', 'I-TYPE')",0.125246
"('-1:word.lower():sayur', 'O')",0.978461
"('+1:word.lower():plustalenan', 'O')",0.978461
"('word.lower():plustalenan', 'O')",0.347414
"('+1:word.lower():toyota', 'B-TYPE')",1.703026
"('+1:word.lower():toyota', 'I-TYPE')",-0.846188
"('word.lower():sharp', 'B-BRAND')",0.691997
"('word[-3:]:ARP', 'B-BRAND')",0.027419
"('-1:word.lower():sharp', 'B-TYPE')",1.559384
"('+1:word.lower():ah-ap7shl', 'B-TYPE')",0.339371
"('word.lower():ah-ap7shl', 'B-NAME')",1.068753
"('word[-3:]:SHL', 'B-NAME')",1.068753
"('word[-2:]:HL', 'B-BRAND')",0.646345
"('word[-2:]:HL', 'B-NAME')",0.610276
"('+1:word.lower():pasang', 'B-NAME')",1.058693
"('word.lower():pasang', 'O')",0.930759
"('-1:word.lower():ah-ap7shl', 'O')",0.310947
"('+1:word.lower():pipa', 'B-TYPE')",0.050646
"('+1:word.lower():pipa', 'O')",0.680353
"('+1:word.lower():pipa', 'I-TYPE')",-0.013553
"('word[-3:]:IPA', 'I-TYPE')",0.269526
"('-1:word.lower():pasang', 'O')",0.000113
"('+1:word.lower():braket', 'O')",1.163526
"('word.lower():braket', 'O')",1.004555
"('word.lower():ride', 'O')",1.783742
"('-1:word.lower():ride', 'B-TYPE')",0.932509
"('-1:word.lower():ride', 'O')",0.413479
"('+1:word.lower():walk', 'O')",0.266367
"('word.lower():walk', 'O')",0.554128
"('word[-3:]:alk', 'O')",0.554128
"('-1:word.lower():walk', 'O')",0.964104
"('-1:word.lower():2in1', 'O')",0.131304
"('+1:word.lower():start', 'O')",0.131304
"('+1:word.lower():ride', 'O')",0.154796
"('+1:word.lower():walker', 'B-TYPE')",0.007551
"('+1:word.lower():walker', 'B-GENDER')",1.069045
"('word.lower():walker', 'B-TYPE')",-0.153591
"('word.lower():walker', 'B-NAME')",0.509987
"('word.lower():walker', 'I-TYPE')",0.31326
"('+1:word.lower():remax', 'O')",0.225936
"('+1:word.lower():rm575', 'B-TYPE')",0.539984
"('word.lower():rm575', 'B-NAME')",0.918708
"('word[-3:]:575', 'B-NAME')",0.918708
"('+1:word.lower():pupuan', 'B-NAME')",0.752854
"('word.lower():pupuan', 'I-NAME')",0.616784
"('word[-3:]:uan', 'B-TYPE')",-8.4e-05
"('word[-3:]:uan', 'I-TYPE')",-0.257271
"('word[-3:]:uan', 'I-NAME')",0.555724
"('word[-3:]:uan', 'B-GENDER')",1.854746
"('-1:word.lower():pupuan', 'I-NAME')",0.736226
"('word.lower():cb', 'O')",0.43143
"('word[-3:]:CB', 'O')",0.43143
"('-1:word.lower():cb', 'I-NAME')",0.104749
"('+1:word.lower():brankas', 'I-NAME')",0.34904
"('word.lower():brankas', 'B-TYPE')",0.443293
"('-1:word.lower():brankas', 'B-TYPE')",0.369329
"('+1:word.lower():safe', 'B-TYPE')",0.578015
"('+1:word.lower():safes', 'I-TYPE')",0.482411
"('word.lower():safes', 'B-TYPE')",0.357891
"('word[-3:]:fes', 'B-TYPE')",0.357891
"('word.lower():dections', 'B-BRAND')",0.199159
"('word[-3:]:onS', 'B-BRAND')",0.199159
"('word[-2:]:nS', 'B-BRAND')",0.199159
"('+1:word.lower():blazer', 'B-BRAND')",0.178984
"('+1:word.lower():blazer', 'I-TYPE')",0.201198
"('word.lower():diadora', 'B-BRAND')",0.866142
"('-1:word.lower():diadora', 'B-THEME')",1.461659
"('-1:word.lower():polos', 'O')",0.504963
"('word.lower():parrot', 'B-BRAND')",0.172476
"('word[-3:]:rot', 'B-BRAND')",0.158842
"('+1:word.lower():bebop', 'B-BRAND')",0.172476
"('word.lower():bebop', 'B-NAME')",0.37209
"('word[-3:]:bop', 'B-NAME')",0.37209
"('-1:word.lower():parrot', 'B-NAME')",0.37209
"('-1:word.lower():bebop', 'I-NAME')",0.364854
"('+1:word.lower():controller', 'O')",0.46116
"('+1:word.lower():controller', 'I-NAME')",0.08918
"('word.lower():controller', 'O')",0.264295
"('word.lower():controller', 'I-TYPE')",-0.086324
"('word.lower():controller', 'I-NAME')",0.330477
"('word.lower():dapat', 'O')",0.374432
"('+1:word.lower():3pc', 'O')",0.374432
"('word.lower():3pc', 'O')",0.300272
"('word[-3:]:3pc', 'O')",0.300272
"('word[-2:]:pc', 'O')",0.300272
"('-1:word.lower():dapat', 'O')",0.300272
"('+1:word.lower():celanadalam', 'O')",0.300272
"('word.lower():celanadalam', 'B-TYPE')",1.307044
"('-1:word.lower():3pc', 'B-TYPE')",1.307044
"('+1:word.lower():underwear', 'B-TYPE')",0.867839
"('+1:word.lower():underwear', 'I-TYPE')",0.277626
"('word.lower():underwear', 'B-TYPE')",0.824568
"('word.lower():underwear', 'I-TYPE')",0.30775
"('-1:word.lower():celanadalam', 'B-TYPE')",1.314295
"('+1:word.lower():nathalie', 'B-TYPE')",1.314295
"('word.lower():nathalie', 'B-BRAND')",1.080855
"('-1:word.lower():underwear', 'B-BRAND')",0.575927
"('-1:word.lower():nathalie', 'B-GENDER')",0.852315
"('+1:word.lower():#nyaman', 'B-GENDER')",0.852315
"('word.lower():#nyaman', 'O')",0.484169
"('-1:word.lower():ladies', 'O')",0.826735
"('word.lower():coztanza', 'B-BRAND')",0.225307
"('+1:word.lower():chromafilm', 'B-BRAND')",0.225307
"('word.lower():chromafilm', 'O')",0.916113
"('-1:word.lower():coztanza', 'O')",0.916113
"('word.lower():suavecito', 'B-BRAND')",0.638561
"('word[-3:]:ITO', 'B-BRAND')",0.099194
"('-1:word.lower():suavecito', 'B-TYPE')",0.743861
"('word.lower():satin', 'B-MATERIAL')",1.757037
"('-1:word.lower():satin', 'I-MATERIAL')",0.534147
"('+1:word.lower():evening', 'I-MATERIAL')",1.073875
"('word.lower():evening', 'B-TYPE')",0.382773
"('-1:word.lower():evening', 'I-TYPE')",0.048529
"('+1:word.lower():clutch', 'I-TYPE')",0.048529
"('word.lower():clutch', 'B-TYPE')",0.258534
"('word.lower():clutch', 'B-BRAND')",0.666086
"('+1:word.lower():handbag', 'B-TYPE')",1.300818
"('word.lower():handbag', 'B-TYPE')",1.505179
"('-1:word.lower():clutch', 'B-TYPE')",1.505179
"('-1:word.lower():handbag', 'B-TYPE')",0.042686
"('+1:word.lower():197', 'I-TYPE')",0.085139
"('word.lower():197', 'O')",0.336248
"('word[-3:]:197', 'O')",0.336248
"('word[-2:]:97', 'O')",0.000762
"('word[-3:]:AKE', 'I-BRAND')",0.381143
"('word.lower():over', 'I-BRAND')",0.437997
"('+1:word.lower():silky', 'I-BRAND')",0.437997
"('word.lower():silky', 'B-NAME')",0.308279
"('word[-3:]:LKY', 'B-NAME')",0.308279
"('-1:word.lower():over', 'B-NAME')",0.308279
"('+1:word.lower():smooth', 'B-NAME')",0.308279
"('word.lower():smooth', 'I-NAME')",0.07016
"('-1:word.lower():silky', 'I-NAME')",0.07016
"('+1:word.lower():translucent', 'I-NAME')",0.07016
"('word.lower():translucent', 'I-NAME')",0.18606
"('-1:word.lower():smooth', 'I-NAME')",0.18606
"('word[-3:]:DER', 'B-TYPE')",0.826852
"('word[-3:]:DER', 'I-NAME')",0.511903
"('-1:word.lower():translucent', 'I-NAME')",0.892925
"('+1:word.lower():pelindung', 'B-TYPE')",0.921757
"('+1:word.lower():pelindung', 'I-TYPE')",0.548479
"('+1:word.lower():layar', 'B-TYPE')",0.184835
"('+1:word.lower():layar', 'I-TYPE')",0.065221
